,序號,答案
5268,20240225150014,1772.1204833984375
5269,20240225151014,1816.7294921875
5270,20240225152014,1872.1209716796875
5271,20240225153014,1846.5147705078125
5272,20240225154014,1865.4708251953125
5273,20240225155014,1865.4708251953125
5274,20240225160014,1772.1204833984375
5275,20240225161014,1816.7294921875
5276,20240225162014,1872.1209716796875
5277,20240225163014,1846.5147705078125
5278,20240225164014,1865.4708251953125
5279,20240225165014,1865.4708251953125
5280,20240227090014,1798.9517822265625
5281,20240227091014,1837.6856689453125
5282,20240227092014,1896.05810546875
5283,20240227093014,1875.303955078125
5284,20240227094014,1864.152099609375
5285,20240227095014,1864.152099609375
5286,20240227100014,1903.7662353515625
5287,20240227101014,1942.5001220703125
5288,20240227102014,2000.87255859375
5289,20240227103014,2000.88427734375
5290,20240227104014,1989.732421875
5291,20240227105014,1989.732421875
5292,20240227110014,2018.7196044921875
5293,20240227111014,2057.45361328125
5294,20240227112014,2115.825927734375
5295,20240227113014,2095.072021484375
5296,20240227114014,2083.920166015625
5297,20240227115014,2083.920166015625
5298,20240227120014,2013.1328125
5299,20240227121014,2051.866943359375
5300,20240227122014,2110.2392578125
5301,20240227123014,2089.485107421875
5302,20240227124014,2078.333251953125
5303,20240227125014,2078.333251953125
5304,20240227130014,1979.0419921875
5305,20240227131014,2008.6837158203125
5306,20240227132014,2067.056396484375
5307,20240227133014,2041.449951171875
5308,20240227134014,2030.298095703125
5309,20240227135014,2030.298095703125
5310,20240227140014,1994.66064453125
5311,20240227141014,2024.3023681640625
5312,20240227142014,2082.675048828125
5313,20240227143014,2057.06884765625
5314,20240227144014,2031.017333984375
5315,20240227145014,2031.017333984375
5316,20240227150014,1996.500732421875
5317,20240227151014,2026.142578125
5318,20240227152014,2084.514892578125
5319,20240227153014,2058.908935546875
5320,20240227154014,2047.757080078125
5321,20240227155014,2047.757080078125
5322,20240227160014,1996.500732421875
5323,20240227161014,2026.142578125
5324,20240227162014,2084.514892578125
5325,20240227163014,2058.908935546875
5326,20240227164014,2047.757080078125
5327,20240227165014,2047.757080078125
5328,20240327090014,1529.7689208984375
5329,20240327091014,1583.4700927734375
5330,20240327092014,1641.842529296875
5331,20240327093014,1621.08837890625
5332,20240327094014,1614.5484619140625
5333,20240327095014,1614.5484619140625
5334,20240327100014,1546.4359130859375
5335,20240327101014,1589.9769287109375
5336,20240327102014,1648.349365234375
5337,20240327103014,1627.3955078125
5338,20240327104014,1646.3515625
5339,20240327105014,1679.7939453125
5340,20240327110014,1696.5523681640625
5341,20240327111014,1749.2344970703125
5342,20240327112014,1790.116943359375
5343,20240327113014,1752.44775390625
5344,20240327114014,1771.40380859375
5345,20240327115014,1758.377197265625
5346,20240327120014,1627.50439453125
5347,20240327121014,1681.20556640625
5348,20240327122014,1739.7777099609375
5349,20240327123014,1719.0235595703125
5350,20240327124014,1737.9796142578125
5351,20240327125014,1748.1875
5352,20240327130014,1593.61328125
5353,20240327131014,1638.2222900390625
5354,20240327132014,1706.7548828125
5355,20240327133014,1681.148681640625
5356,20240327134014,1719.3863525390625
5357,20240327135014,1725.6007080078125
5358,20240327140014,1644.8880615234375
5359,20240327141014,1689.4970703125
5360,20240327142014,1747.8695068359375
5361,20240327143014,1722.2633056640625
5362,20240327144014,1741.2193603515625
5363,20240327145014,1741.2193603515625
5364,20240327150014,1661.6278076171875
5365,20240327151014,1706.23681640625
5366,20240327152014,1764.6092529296875
5367,20240327153014,1739.0030517578125
5368,20240327154014,1757.9591064453125
5369,20240327155014,1757.9591064453125
5370,20240327160014,1661.6278076171875
5371,20240327161014,1706.23681640625
5372,20240327162014,1764.6092529296875
5373,20240327163014,1739.0030517578125
5374,20240327164014,1757.9591064453125
5375,20240327165014,1757.9591064453125
5376,20240417090014,1671.4451904296875
5377,20240417091014,1785.994140625
5378,20240417092014,1782.35595703125
5379,20240417093014,1757.433349609375
5380,20240417094014,1776.389404296875
5381,20240417095014,1776.389404296875
5382,20240417100014,1679.0545654296875
5383,20240417101014,1700.4599609375
5384,20240417102014,1698.9449462890625
5385,20240417103014,1694.65625
5386,20240417104014,1713.6123046875
5387,20240417105014,1674.792724609375
5388,20240417110014,1663.3909912109375
5389,20240417111014,1696.599609375
5390,20240417112014,1693.0830078125
5391,20240417113014,1674.810546875
5392,20240417114014,1692.8983154296875
5393,20240417115014,1592.0853271484375
5394,20240417120014,1549.144287109375
5395,20240417121014,1582.3529052734375
5396,20240417122014,1578.8363037109375
5397,20240417123014,1568.6611328125
5398,20240417124014,1571.8270263671875
5399,20240417125014,1571.8270263671875
5400,20240417130014,1498.529296875
5401,20240417131014,1522.645751953125
5402,20240417132014,1612.01416015625
5403,20240417133014,1596.569580078125
5404,20240417134014,1621.412109375
5405,20240417135014,1599.076416015625
5406,20240417140014,1627.7547607421875
5407,20240417141014,1680.311767578125
5408,20240417142014,1785.0860595703125
5409,20240417143014,1871.0037841796875
5410,20240417144014,1889.9598388671875
5411,20240417145014,1889.9598388671875
5412,20240417150014,1876.54736328125
5413,20240417151014,1869.009521484375
5414,20240417152014,1856.7919921875
5415,20240417153014,1800.28125
5416,20240417154014,1819.2373046875
5417,20240417155014,1806.210693359375
5418,20240417160014,1761.560546875
5419,20240417161014,1806.3692626953125
5420,20240417162014,1802.8526611328125
5421,20240417163014,1777.2464599609375
5422,20240417164014,1806.3626708984375
5423,20240417165014,1825.644287109375
5424,20240517090014,1793.9244384765625
5425,20240517091014,1825.13916015625
5426,20240517092014,1822.1314697265625
5427,20240517093014,1805.350830078125
5428,20240517094014,1823.8099365234375
5429,20240517095014,1735.9266357421875
5430,20240517100014,1893.8553466796875
5431,20240517101014,1949.01806640625
5432,20240517102014,1948.4268798828125
5433,20240517103014,1927.86767578125
5434,20240517104014,1860.0897216796875
5435,20240517105014,1850.3785400390625
5436,20240517110014,1918.162841796875
5437,20240517111014,1949.4991455078125
5438,20240517112014,1950.659912109375
5439,20240517113014,1929.90576171875
5440,20240517114014,1941.9884033203125
5441,20240517115014,1952.1962890625
5442,20240517120014,2008.5938720703125
5443,20240517121014,2016.6956787109375
5444,20240517122014,2022.3681640625
5445,20240517123014,1997.302001953125
5446,20240517124014,1986.150146484375
5447,20240517125014,2015.5919189453125
5448,20240517130014,1987.1243896484375
5449,20240517131014,2009.3685302734375
5450,20240517132014,2010.529296875
5451,20240517133014,1984.923095703125
5452,20240517134014,1973.771240234375
5453,20240517135014,1973.771240234375
5454,20240517140014,2002.7430419921875
5455,20240517141014,2024.987060546875
5456,20240517142014,2026.14794921875
5457,20240517143014,2000.541748046875
5458,20240517144014,1989.389892578125
5459,20240517145014,1989.389892578125
5460,20240517150014,2018.102294921875
5461,20240517151014,2040.345947265625
5462,20240517152014,2041.5068359375
5463,20240517153014,2015.90087890625
5464,20240517154014,2004.7490234375
5465,20240517155014,2004.7490234375
5466,20240517160014,2018.102294921875
5467,20240517161014,2040.345947265625
5468,20240517162014,2041.5068359375
5469,20240517163014,2015.90087890625
5470,20240517164014,2004.7490234375
5471,20240517165014,2004.7490234375
5472,20240704090014,1716.853271484375
5473,20240704091014,1767.2100830078125
5474,20240704092014,1778.9700927734375
5475,20240704093014,1790.8466796875
5476,20240704094014,1815.82958984375
5477,20240704095014,1710.2412109375
5478,20240704100014,1576.6060791015625
5479,20240704101014,1610.7603759765625
5480,20240704102014,1640.7015380859375
5481,20240704103014,1643.15673828125
5482,20240704104014,1637.8388671875
5483,20240704105014,1353.2861328125
5484,20240704110014,1247.0640869140625
5485,20240704111014,1276.09130859375
5486,20240704112014,1279.7255859375
5487,20240704113014,1293.638916015625
5488,20240704114014,1310.19775390625
5489,20240704115014,1158.4044189453125
5490,20240704120014,1105.406005859375
5491,20240704121014,1139.560302734375
5492,20240704122014,1167.6072998046875
5493,20240704123014,1290.9085693359375
5494,20240704124014,1258.892578125
5495,20240704125014,1123.3275146484375
5496,20240704130014,1052.885986328125
5497,20240704131014,1077.947998046875
5498,20240704132014,1088.61962890625
5499,20240704133014,1065.79931640625
5500,20240704134014,1058.324462890625
5501,20240704135014,1210.1177978515625
5502,20240704140014,1168.3603515625
5503,20240704141014,1195.6279296875
5504,20240704142014,1239.8699951171875
5505,20240704143014,1234.1993408203125
5506,20240704144014,1213.1168212890625
5507,20240704145014,1212.168701171875
5508,20240704150014,1208.0345458984375
5509,20240704151014,1435.5682373046875
5510,20240704152014,1442.5360107421875
5511,20240704153014,1408.9063720703125
5512,20240704154014,1397.7545166015625
5513,20240704155014,1401.9229736328125
5514,20240704160014,1377.6004638671875
5515,20240704161014,1365.841552734375
5516,20240704162014,1360.111572265625
5517,20240704163014,1338.392822265625
5518,20240704164014,1327.240966796875
5519,20240704165014,1337.6485595703125
5520,20240715090014,1773.7470703125
5521,20240715091014,1825.66796875
5522,20240715092014,1882.1256103515625
5523,20240715093014,1879.0716552734375
5524,20240715094014,1867.9197998046875
5525,20240715095014,1890.4404296875
5526,20240715100014,1862.07275390625
5527,20240715101014,1880.3140869140625
5528,20240715102014,1883.0791015625
5529,20240715103014,1954.594970703125
5530,20240715104014,1972.8048095703125
5531,20240715105014,1968.9564208984375
5532,20240715110014,1945.35107421875
5533,20240715111014,1954.9940185546875
5534,20240715112014,1888.03564453125
5535,20240715113014,1913.4156494140625
5536,20240715114014,1903.9140625
5537,20240715115014,1796.7093505859375
5538,20240715120014,1481.0562744140625
5539,20240715121014,1499.297607421875
5540,20240715122014,1827.94873046875
5541,20240715123014,1826.3826904296875
5542,20240715124014,1799.4407958984375
5543,20240715125014,1799.4407958984375
5544,20240715130014,1837.786376953125
5545,20240715131014,1842.309814453125
5546,20240715132014,1870.37060546875
5547,20240715133014,1884.022216796875
5548,20240715134014,1966.6004638671875
5549,20240715135014,1961.8082275390625
5550,20240715140014,1951.9251708984375
5551,20240715141014,1974.16943359375
5552,20240715142014,1976.9344482421875
5553,20240715143014,1975.2706298828125
5554,20240715144014,1964.1187744140625
5555,20240715145014,1964.1187744140625
5556,20240715150014,1969.3580322265625
5557,20240715151014,1959.2899169921875
5558,20240715152014,1944.56494140625
5559,20240715153014,1940.827392578125
5560,20240715154014,1910.74267578125
5561,20240715155014,1866.7322998046875
5562,20240715160014,1882.1085205078125
5563,20240715161014,1904.3526611328125
5564,20240715162014,1907.11767578125
5565,20240715163014,1903.380126953125
5566,20240715164014,1892.228271484375
5567,20240715165014,1892.228271484375
5568,20240215090015,1586.6158447265625
5569,20240215091015,1625.3497314453125
5570,20240215092015,1596.7474365234375
5571,20240215093015,1575.0030517578125
5572,20240215094015,1587.085693359375
5573,20240215095015,1597.2935791015625
5574,20240215100015,1668.552001953125
5575,20240215101015,1713.96142578125
5576,20240215102015,1708.7774658203125
5577,20240215103015,1686.9114990234375
5578,20240215104015,1664.8507080078125
5579,20240215105015,1740.2716064453125
5580,20240215110015,1820.711181640625
5581,20240215111015,1859.445068359375
5582,20240215112015,1860.5074462890625
5583,20240215113015,1916.5318603515625
5584,20240215114015,1821.047119140625
5585,20240215115015,1831.981689453125
5586,20240215120015,1868.605712890625
5587,20240215121015,1886.846923828125
5588,20240215122015,1973.194091796875
5589,20240215123015,1869.9501953125
5590,20240215124015,1858.79833984375
5591,20240215125015,1783.377197265625
5592,20240215130015,1748.4989013671875
5593,20240215131015,1710.7950439453125
5594,20240215132015,1788.59130859375
5595,20240215133015,1807.082763671875
5596,20240215134015,1795.930908203125
5597,20240215135015,1797.95849609375
5598,20240215140015,1820.4075927734375
5599,20240215141015,1768.5499267578125
5600,20240215142015,1762.531982421875
5601,20240215143015,1737.890625
5602,20240215144015,1706.406005859375
5603,20240215145015,1716.61376953125
5604,20240215150015,1603.5101318359375
5605,20240215151015,1633.1519775390625
5606,20240215152015,1701.6845703125
5607,20240215153015,1675.088134765625
5608,20240215154015,1685.1722412109375
5609,20240215155015,1685.1722412109375
5610,20240215160015,1634.90625
5611,20240215161015,1664.548095703125
5612,20240215162015,1722.9205322265625
5613,20240215163015,1696.3240966796875
5614,20240215164015,1685.1722412109375
5615,20240215165015,1685.1722412109375
5616,20240218090015,1406.7210693359375
5617,20240218091015,1460.4222412109375
5618,20240218092015,1493.4715576171875
5619,20240218093015,1461.5670166015625
5620,20240218094015,1480.5230712890625
5621,20240218095015,1490.73095703125
5622,20240218100015,1475.4638671875
5623,20240218101015,1529.1650390625
5624,20240218102015,1607.7911376953125
5625,20240218103015,1592.8651123046875
5626,20240218104015,1599.1231689453125
5627,20240218105015,1674.5443115234375
5628,20240218110015,1637.598388671875
5629,20240218111015,1691.299560546875
5630,20240218112015,1746.6910400390625
5631,20240218113015,1724.9466552734375
5632,20240218114015,1743.9027099609375
5633,20240218115015,1743.9027099609375
5634,20240218120015,1681.962646484375
5635,20240218121015,1732.62060546875
5636,20240218122015,1835.287353515625
5637,20240218123015,1809.515869140625
5638,20240218124015,1745.037353515625
5639,20240218125015,1714.86865234375
5640,20240218130015,1607.7901611328125
5641,20240218131015,1758.5166015625
5642,20240218132015,1781.5181884765625
5643,20240218133015,1718.7928466796875
5644,20240218134015,1714.5142822265625
5645,20240218135015,1724.7222900390625
5646,20240218140015,1635.173828125
5647,20240218141015,1679.782958984375
5648,20240218142015,1735.1744384765625
5649,20240218143015,1708.5780029296875
5650,20240218144015,1727.5340576171875
5651,20240218145015,1727.5340576171875
5652,20240218150015,1582.544189453125
5653,20240218151015,1627.153076171875
5654,20240218152015,1682.5447998046875
5655,20240218153015,1655.9483642578125
5656,20240218154015,1674.9044189453125
5657,20240218155015,1674.9044189453125
5658,20240218160015,1582.544189453125
5659,20240218161015,1627.153076171875
5660,20240218162015,1682.5447998046875
5661,20240218163015,1655.9483642578125
5662,20240218164015,1674.9044189453125
5663,20240218165015,1674.9044189453125
5664,20240314090015,1662.498291015625
5665,20240314091015,1701.232177734375
5666,20240314092015,1697.715576171875
5667,20240314093015,1675.97119140625
5668,20240314094015,1664.8193359375
5669,20240314095015,1663.8863525390625
5670,20240314100015,1723.2403564453125
5671,20240314101015,1761.9742431640625
5672,20240314102015,1758.45751953125
5673,20240314103015,1736.713134765625
5674,20240314104015,1725.561279296875
5675,20240314105015,1725.561279296875
5676,20240314110015,1806.0010986328125
5677,20240314111015,1844.7349853515625
5678,20240314112015,1841.218505859375
5679,20240314113015,1819.47412109375
5680,20240314114015,1808.322265625
5681,20240314115015,1802.10791015625
5682,20240314120015,1811.832275390625
5683,20240314121015,1865.5877685546875
5684,20240314122015,1868.285400390625
5685,20240314123015,1846.541015625
5686,20240314124015,1835.38916015625
5687,20240314125015,1835.38916015625
5688,20240314130015,1789.4803466796875
5689,20240314131015,1819.1219482421875
5690,20240314132015,1815.60546875
5691,20240314133015,1789.009033203125
5692,20240314134015,1777.857177734375
5693,20240314135015,1777.857177734375
5694,20240314140015,1788.2906494140625
5695,20240314141015,1811.7178955078125
5696,20240314142015,1793.1798095703125
5697,20240314143015,1756.4232177734375
5698,20240314144015,1738.8638916015625
5699,20240314145015,1749.0716552734375
5700,20240314150015,1729.48388671875
5701,20240314151015,1759.125732421875
5702,20240314152015,1755.6090087890625
5703,20240314153015,1749.266357421875
5704,20240314154015,1738.114501953125
5705,20240314155015,1748.322509765625
5706,20240314160015,1749.7376708984375
5707,20240314161015,1779.3795166015625
5708,20240314162015,1762.78857421875
5709,20240314163015,1757.4281005859375
5710,20240314164015,1746.2762451171875
5711,20240314165015,1746.2762451171875
5712,20240317090015,1456.73681640625
5713,20240317091015,1495.470703125
5714,20240317092015,1512.2076416015625
5715,20240317093015,1490.4632568359375
5716,20240317094015,1466.271728515625
5717,20240317095015,1509.056396484375
5718,20240317100015,1556.643798828125
5719,20240317101015,1625.7109375
5720,20240317102015,1619.2132568359375
5721,20240317103015,1597.4688720703125
5722,20240317104015,1507.1553955078125
5723,20240317105015,1470.3114013671875
5724,20240317110015,1521.1343994140625
5725,20240317111015,1539.3756103515625
5726,20240317112015,1532.878173828125
5727,20240317113015,1527.59912109375
5728,20240317114015,1520.865478515625
5729,20240317115015,1520.865478515625
5730,20240317120015,1565.4986572265625
5731,20240317121015,1717.8358154296875
5732,20240317122015,1747.1864013671875
5733,20240317123015,1725.4420166015625
5734,20240317124015,1688.3751220703125
5735,20240317125015,1672.8033447265625
5736,20240317130015,1606.04345703125
5737,20240317131015,1635.685302734375
5738,20240317132015,1605.9532470703125
5739,20240317133015,1579.3568115234375
5740,20240317134015,1572.6231689453125
5741,20240317135015,1582.8309326171875
5742,20240317140015,1584.039306640625
5743,20240317141015,1613.680908203125
5744,20240317142015,1607.1834716796875
5745,20240317143015,1586.1622314453125
5746,20240317144015,1585.6429443359375
5747,20240317145015,1585.6429443359375
5748,20240317150015,1558.55810546875
5749,20240317151015,1588.199951171875
5750,20240317152015,1581.7022705078125
5751,20240317153015,1555.1058349609375
5752,20240317154015,1548.3721923828125
5753,20240317155015,1548.3721923828125
5754,20240317160015,1558.55810546875
5755,20240317161015,1588.199951171875
5756,20240317162015,1581.7022705078125
5757,20240317163015,1555.1058349609375
5758,20240317164015,1548.3721923828125
5759,20240317165015,1548.3721923828125
5760,20240412090015,1610.580078125
5761,20240412091015,1649.31396484375
5762,20240412092015,1628.3397216796875
5763,20240412093015,1640.8394775390625
5764,20240412094015,1628.020263671875
5765,20240412095015,1627.898681640625
5766,20240412100015,1625.354736328125
5767,20240412101015,1664.088623046875
5768,20240412102015,1660.5721435546875
5769,20240412103015,1628.8255615234375
5770,20240412104015,1624.65087890625
5771,20240412105015,1615.59814453125
5772,20240412110015,1624.9993896484375
5773,20240412111015,1643.2408447265625
5774,20240412112015,1639.72412109375
5775,20240412113015,1634.4453125
5776,20240412114015,1623.29345703125
5777,20240412115015,1625.18603515625
5778,20240412120015,1671.2564697265625
5779,20240412121015,1689.4976806640625
5780,20240412122015,1684.08837890625
5781,20240412123015,1678.8095703125
5782,20240412124015,1667.65771484375
5783,20240412125015,1667.65771484375
5784,20240412130015,1619.4105224609375
5785,20240412131015,1727.9173583984375
5786,20240412132015,1751.9954833984375
5787,20240412133015,1725.3990478515625
5788,20240412134015,1714.2471923828125
5789,20240412135015,1698.6751708984375
5790,20240412140015,1702.090087890625
5791,20240412141015,1731.73193359375
5792,20240412142015,1725.3135986328125
5793,20240412143015,1698.7171630859375
5794,20240412144015,1685.4046630859375
5795,20240412145015,1695.6124267578125
5796,20240412150015,1659.757080078125
5797,20240412151015,1694.461181640625
5798,20240412152015,1667.7100830078125
5799,20240412153015,1641.1136474609375
5800,20240412154015,1629.9617919921875
5801,20240412155015,1640.1219482421875
5802,20240412160015,1663.53466796875
5803,20240412161015,1693.176513671875
5804,20240412162015,1689.6597900390625
5805,20240412163015,1663.0633544921875
5806,20240412164015,1651.9114990234375
5807,20240412165015,1651.9114990234375
5808,20240518090015,1820.462890625
5809,20240518091015,1851.7991943359375
5810,20240518092015,1849.97900390625
5811,20240518093015,1828.234619140625
5812,20240518094015,1817.082763671875
5813,20240518095015,1850.525146484375
5814,20240518100015,1982.638916015625
5815,20240518101015,2044.4775390625
5816,20240518102015,2042.53564453125
5817,20240518103015,2020.7911376953125
5818,20240518104015,2009.6392822265625
5819,20240518105015,1941.3990478515625
5820,20240518110015,1950.5386962890625
5821,20240518111015,1968.7799072265625
5822,20240518112015,1956.025146484375
5823,20240518113015,2034.1806640625
5824,20240518114015,2027.055908203125
5825,20240518115015,1963.0001220703125
5826,20240518120015,2119.39599609375
5827,20240518121015,2161.933837890625
5828,20240518122015,2037.34765625
5829,20240518123015,2043.0035400390625
5830,20240518124015,2031.8515625
5831,20240518125015,2031.8515625
5832,20240518130015,1988.9776611328125
5833,20240518131015,2179.092041015625
5834,20240518132015,2177.27197265625
5835,20240518133015,2127.2587890625
5836,20240518134015,2096.00634765625
5837,20240518135015,2106.214111328125
5838,20240518140015,2122.301025390625
5839,20240518141015,2144.544921875
5840,20240518142015,2142.724853515625
5841,20240518143015,2121.70361328125
5842,20240518144015,2116.76611328125
5843,20240518145015,2116.76611328125
5844,20240518150015,2132.927001953125
5845,20240518151015,2155.171142578125
5846,20240518152015,2153.35107421875
5847,20240518153015,2126.754638671875
5848,20240518154015,2115.6025390625
5849,20240518155015,2115.6025390625
5850,20240518160015,2132.927001953125
5851,20240518161015,2155.171142578125
5852,20240518162015,2153.35107421875
5853,20240518163015,2126.754638671875
5854,20240518164015,2115.6025390625
5855,20240518165015,2115.6025390625
5856,20240530090015,1722.1275634765625
5857,20240530091015,1735.9036865234375
5858,20240530092015,1750.1754150390625
5859,20240530093015,1728.4310302734375
5860,20240530094015,1717.2791748046875
5861,20240530095015,1717.2791748046875
5862,20240530100015,1675.352294921875
5863,20240530101015,1721.65576171875
5864,20240530102015,1751.0303955078125
5865,20240530103015,1729.2860107421875
5866,20240530104015,1715.2327880859375
5867,20240530105015,1738.1959228515625
5868,20240530110015,1893.79345703125
5869,20240530111015,1938.317138671875
5870,20240530112015,1970.9290771484375
5871,20240530113015,1949.1846923828125
5872,20240530114015,1950.644287109375
5873,20240530115015,1874.1171875
5874,20240530120015,1919.697998046875
5875,20240530121015,1922.1259765625
5876,20240530122015,1951.5006103515625
5877,20240530123015,2031.143310546875
5878,20240530124015,2066.822265625
5879,20240530125015,2066.822265625
5880,20240530130015,1957.4141845703125
5881,20240530131015,1994.6256103515625
5882,20240530132015,1917.77587890625
5883,20240530133015,1891.179443359375
5884,20240530134015,1910.135498046875
5885,20240530135015,1910.135498046875
5886,20240530140015,1851.7799072265625
5887,20240530141015,1845.9508056640625
5888,20240530142015,1875.325439453125
5889,20240530143015,1848.72900390625
5890,20240530144015,1822.016357421875
5891,20240530145015,1843.2523193359375
5892,20240530150015,1783.14306640625
5893,20240530151015,1820.3544921875
5894,20240530152015,1849.7291259765625
5895,20240530153015,1823.1326904296875
5896,20240530154015,1842.0887451171875
5897,20240530155015,1842.0887451171875
5898,20240530160015,1783.14306640625
5899,20240530161015,1820.3544921875
5900,20240530162015,1849.7291259765625
5901,20240530163015,1823.1326904296875
5902,20240530164015,1842.0887451171875
5903,20240530165015,1842.0887451171875
5904,20240605090015,1767.9312744140625
5905,20240605091015,1822.578125
5906,20240605092015,1851.9527587890625
5907,20240605093015,1830.2083740234375
5908,20240605094015,1816.1551513671875
5909,20240605095015,1828.7921142578125
5910,20240605100015,1590.389404296875
5911,20240605101015,1675.538330078125
5912,20240605102015,1704.7913818359375
5913,20240605103015,1683.0469970703125
5914,20240605104015,1707.172607421875
5915,20240605105015,1689.18701171875
5916,20240605110015,1690.5494384765625
5917,20240605111015,1698.5238037109375
5918,20240605112015,1712.598388671875
5919,20240605113015,1707.3193359375
5920,20240605114015,1696.16748046875
5921,20240605115015,1694.166015625
5922,20240605120015,1757.1136474609375
5923,20240605121015,1806.9683837890625
5924,20240605122015,1836.343017578125
5925,20240605123015,1789.020751953125
5926,20240605124015,1782.930908203125
5927,20240605125015,1793.138916015625
5928,20240605130015,1692.8646240234375
5929,20240605131015,1738.4193115234375
5930,20240605132015,1723.783447265625
5931,20240605133015,1718.4229736328125
5932,20240605134015,1707.2711181640625
5933,20240605135015,1707.2711181640625
5934,20240605140015,1661.16015625
5935,20240605141015,1706.71484375
5936,20240605142015,1736.0894775390625
5937,20240605143015,1709.4930419921875
5938,20240605144015,1698.3411865234375
5939,20240605145015,1698.3411865234375
5940,20240605150015,1659.99658203125
5941,20240605151015,1705.55126953125
5942,20240605152015,1734.9259033203125
5943,20240605153015,1708.3294677734375
5944,20240605154015,1697.1776123046875
5945,20240605155015,1697.1776123046875
5946,20240605160015,1659.99658203125
5947,20240605161015,1705.55126953125
5948,20240605162015,1734.9259033203125
5949,20240605163015,1708.3294677734375
5950,20240605164015,1697.1776123046875
5951,20240605165015,1697.1776123046875
5952,20240704090015,1861.4451904296875
5953,20240704091015,1915.970458984375
5954,20240704092015,1926.2054443359375
5955,20240704093015,1937.091796875
5956,20240704094015,1962.07470703125
5957,20240704095015,1879.6092529296875
5958,20240704100015,1695.5098876953125
5959,20240704101015,1729.6641845703125
5960,20240704102015,1750.0396728515625
5961,20240704103015,1751.5047607421875
5962,20240704104015,1752.0733642578125
5963,20240704105015,1472.454833984375
5964,20240704110015,1349.164306640625
5965,20240704111015,1213.7900390625
5966,20240704112015,1215.8994140625
5967,20240704113015,1138.422119140625
5968,20240704114015,1130.99267578125
5969,20240704115015,655.1115112304688
5970,20240704120015,683.9049682617188
5971,20240704121015,718.0592651367188
5972,20240704122015,750.6842651367188
5973,20240704123015,750.381103515625
5974,20240704124015,736.238037109375
5975,20240704125015,736.238037109375
5976,20240704130015,629.0917358398438
5977,20240704131015,639.5626831054688
5978,20240704132015,647.434814453125
5979,20240704133015,618.80126953125
5980,20240704134015,623.9686279296875
5981,20240704135015,1122.3768310546875
5982,20240704140015,1105.4090576171875
5983,20240704141015,1276.6639404296875
5984,20240704142015,1297.4384765625
5985,20240704143015,1275.447021484375
5986,20240704144015,1262.4052734375
5987,20240704145015,1261.45703125
5988,20240704150015,1258.915771484375
5989,20240704151015,1487.477783203125
5990,20240704152015,1492.920654296875
5991,20240704153015,1458.30078125
5992,20240704154015,1447.14892578125
5993,20240704155015,1447.14892578125
5994,20240704160015,1425.341552734375
5995,20240704161015,1439.828369140625
5996,20240704162015,1452.96484375
5997,20240704163015,1430.255859375
5998,20240704164015,1419.10400390625
5999,20240704165015,1429.311767578125
6000,20240316090016,1127.4560546875
6001,20240316091016,1166.18994140625
6002,20240316092016,1159.6923828125
6003,20240316093016,1161.1824951171875
6004,20240316094016,1150.0306396484375
6005,20240316095016,1202.1815185546875
6006,20240316100016,1266.5865478515625
6007,20240316101016,1303.531494140625
6008,20240316102016,1437.3951416015625
6009,20240316103016,1415.6507568359375
6010,20240316104016,1432.79931640625
6011,20240316105016,1368.90673828125
6012,20240316110016,1376.093505859375
6013,20240316111016,1394.3348388671875
6014,20240316112016,1387.8372802734375
6015,20240316113016,1382.558349609375
6016,20240316114016,1360.4718017578125
6017,20240316115016,1447.9334716796875
6018,20240316120016,1479.2764892578125
6019,20240316121016,1417.2119140625
6020,20240316122016,1421.6490478515625
6021,20240316123016,1500.4635009765625
6022,20240316124016,1489.3116455078125
6023,20240316125016,1456.5672607421875
6024,20240316130016,1335.5712890625
6025,20240316131016,1404.72412109375
6026,20240316132016,1441.1297607421875
6027,20240316133016,1430.998779296875
6028,20240316134016,1408.9122314453125
6029,20240316135016,1464.007080078125
6030,20240316140016,1618.5758056640625
6031,20240316141016,1648.217529296875
6032,20240316142016,1611.3868408203125
6033,20240316143016,1474.8839111328125
6034,20240316144016,1437.830810546875
6035,20240316145016,1388.9256591796875
6036,20240316150016,1343.59375
6037,20240316151016,1350.0009765625
6038,20240316152016,1343.50341796875
6039,20240316153016,1316.906982421875
6040,20240316154016,1305.755126953125
6041,20240316155016,1315.915283203125
6042,20240316160016,1348.2919921875
6043,20240316161016,1377.9337158203125
6044,20240316162016,1371.4361572265625
6045,20240316163016,1344.8397216796875
6046,20240316164016,1333.6878662109375
6047,20240316165016,1333.6878662109375
6048,20240322090016,1137.7017822265625
6049,20240322091016,1182.901123046875
6050,20240322092016,1179.384521484375
6051,20240322093016,1157.64013671875
6052,20240322094016,1146.48828125
6053,20240322095016,1146.48828125
6054,20240322100016,1207.749267578125
6055,20240322101016,1261.450439453125
6056,20240322102016,1257.933837890625
6057,20240322103016,1236.189453125
6058,20240322104016,1225.03759765625
6059,20240322105016,1225.03759765625
6060,20240322110016,1290.5101318359375
6061,20240322111016,1344.2113037109375
6062,20240322112016,1340.6947021484375
6063,20240322113016,1342.184814453125
6064,20240322114016,1331.032958984375
6065,20240322115016,1372.9759521484375
6066,20240322120016,1426.6170654296875
6067,20240322121016,1478.65087890625
6068,20240322122016,1475.13427734375
6069,20240322123016,1451.6099853515625
6070,20240322124016,1440.4581298828125
6071,20240322125016,1550.4862060546875
6072,20240322130016,1514.3758544921875
