DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-06-06 05:50:00,4.0,0.0,1005.45,25.25,100.0,2875.16,2.3
2024-06-06 06:00:00,4.0,0.0,1005.46,25.55,99.82,2744.66,2.06
2024-06-06 06:10:00,4.0,0.0,1005.56,25.75,98.53,3499.5,3.1
2024-06-06 06:20:00,4.0,0.0,1005.54,25.74,98.82,2571.5,1.6
2024-06-06 06:30:00,4.0,0.0,1005.55,25.67,100.0,2657.75,1.68
2024-06-06 06:40:00,4.0,0.0,1005.6,25.58,100.0,2005.17,0.96
2024-06-06 06:50:00,4.0,0.0,1005.6,25.62,100.0,2850.08,2.04
2024-06-06 07:00:00,4.0,0.0,1005.66,26.23,98.26,8575.5,18.11
2024-06-06 07:10:00,4.0,0.0,1005.69,27.58,90.85,14404.92,46.19
2024-06-06 07:20:00,4.0,0.0,1005.7,29.1,83.01,17240.25,64.83
2024-06-06 07:30:00,4.0,0.0,1005.62,29.82,78.27,19398.5,79.54
2024-06-06 07:40:00,4.0,0.0,1005.52,31.23,71.64,23241.33,115.48
2024-06-06 07:50:00,4.0,0.0,1005.52,31.81,67.53,23687.5,129.19
2024-06-06 08:00:00,4.0,0.0,1005.55,31.66,66.72,18999.33,87.7
2024-06-06 08:10:00,4.0,0.0,1005.61,32.12,65.07,19955.75,92.43
2024-06-06 08:20:00,4.0,0.0,1005.67,33.0,61.46,29165.25,191.56
2024-06-06 08:30:00,4.0,0.0,1005.6,35.53,52.78,39511.93,303.63
2024-06-06 08:40:00,4.0,0.0,1005.53,35.83,50.72,43294.0,317.4
2024-06-06 08:50:00,4.0,0.0,1005.5,37.71,45.2,43159.2,338.59
2024-06-06 09:00:00,4.0,0.0,1005.49,38.46,44.52,61796.32,658.03
2024-06-06 09:10:00,4.0,0.0,1005.52,44.16,32.02,100487.72,997.97
2024-06-06 09:20:00,4.0,0.0,1005.46,47.17,24.81,73884.98,429.92
2024-06-06 09:30:00,4.0,0.0,1005.33,44.44,28.9,53721.71,491.35
2024-06-06 09:40:00,4.0,0.0,1005.28,46.91,25.72,108775.08,1097.19
2024-06-06 09:50:00,4.0,0.0,1005.22,49.29,21.94,92896.82,594.61
2024-06-06 10:00:00,4.0,0.0,1005.12,46.9,24.57,92802.48,1059.59
2024-06-06 10:10:00,4.0,0.0,1005.27,51.03,19.58,105359.94,743.79
2024-06-06 10:20:00,4.0,0.0,1005.23,51.07,19.08,82117.72,516.69
2024-06-06 10:30:00,4.0,0.0,1005.16,48.26,22.41,74960.05,888.39
2024-06-06 10:40:00,4.0,0.0,1005.15,48.44,22.32,95996.97,1075.52
2024-06-06 10:50:00,4.0,0.0,1005.07,46.61,24.89,58922.04,690.08
2024-06-06 11:00:00,4.0,0.0,1005.05,46.15,25.85,75023.66,1016.41
2024-06-06 11:10:00,4.0,0.0,1004.97,44.54,28.37,50708.89,530.26
2024-06-06 11:20:00,4.0,0.0,1004.88,42.54,31.75,41356.79,343.82
2024-06-06 11:30:00,4.0,0.0,1004.72,41.98,33.68,39724.6,321.26
2024-06-06 11:40:00,4.0,0.0,1004.64,41.2,36.35,52541.34,567.78
2024-06-06 11:50:00,4.0,0.0,1004.59,42.23,34.71,57278.08,685.6
2024-06-06 12:00:00,4.0,0.0,1004.46,44.34,30.8,62804.19,826.77
2024-06-06 12:10:00,4.0,0.0,1004.34,44.74,29.0,54028.07,657.85
2024-06-06 12:20:00,4.0,0.0,1004.18,45.09,28.37,59725.07,833.65
2024-06-06 12:30:00,4.0,0.0,1004.06,45.21,27.89,63414.41,957.81
2024-06-06 12:40:00,4.0,0.0,1003.98,45.2,28.12,61489.06,855.45
2024-06-06 12:50:00,4.0,0.0,1003.86,42.05,33.94,48452.19,484.23
2024-06-06 13:00:00,4.0,0.0,1003.79,40.28,38.31,38149.12,299.04
2024-06-06 13:10:00,4.0,0.0,1003.69,38.25,43.88,29766.92,186.09
2024-06-06 13:20:00,4.0,0.0,1003.63,37.05,48.17,25295.83,143.02
2024-06-06 13:30:00,4.0,0.0,1003.58,35.47,53.95,21770.5,93.83
2024-06-06 13:40:00,4.0,0.0,1003.56,34.98,56.52,20165.0,90.14
2024-06-06 13:50:00,4.0,0.0,1003.52,34.97,57.3,25824.67,152.29
2024-06-06 14:00:00,4.0,0.0,1003.54,35.02,57.68,28245.08,164.73
2024-06-06 14:10:00,4.0,0.0,1003.43,35.02,57.29,30286.17,181.74
2024-06-06 14:20:00,4.0,0.0,1003.34,34.49,58.53,23171.25,101.58
2024-06-06 14:30:00,4.0,0.0,1003.27,33.5,62.08,16169.92,49.74
2024-06-06 14:40:00,4.0,0.0,1003.16,32.65,65.74,13583.08,35.98
2024-06-06 14:50:00,4.0,0.0,1003.09,31.98,69.27,12037.67,27.81
2024-06-06 15:00:00,4.0,0.0,1003.05,31.7,70.93,9386.25,17.18
2024-06-06 15:10:00,4.0,0.0,1003.05,31.31,72.61,7959.92,12.58
2024-06-06 15:20:00,4.0,0.0,1003.04,30.96,74.12,8827.08,15.95
2024-06-06 15:30:00,4.0,0.0,1003.03,31.04,74.09,9809.91,19.96
2024-06-06 15:40:00,4.0,0.0,1002.87,31.64,71.46,12844.84,34.71
2024-06-06 15:50:00,4.0,0.0,1002.71,32.6,67.86,15717.08,50.17
2024-06-06 16:00:00,4.0,0.0,1002.74,32.51,68.08,10727.42,24.5
2024-06-06 16:10:00,4.0,0.0,1002.81,31.27,73.87,4256.58,4.06
2024-06-06 16:20:00,4.0,0.0,1002.7,30.34,78.14,4410.67,4.79
2024-06-06 16:30:00,4.0,0.0,1002.78,30.28,79.64,4578.25,5.04
2024-06-06 16:40:00,4.0,0.0,1002.82,29.82,82.83,3456.75,2.68
2024-06-06 16:50:00,4.0,0.0,1002.76,29.73,84.42,5665.75,6.79
2024-06-06 17:00:00,4.0,0.0,1002.88,29.67,84.99,3910.42,3.27
2024-06-06 17:10:00,4.0,0.0,1002.92,29.34,87.58,3901.42,3.33
2024-06-06 17:20:00,4.0,0.0,1002.88,29.25,88.66,3919.75,3.41
2024-06-06 17:30:00,4.0,0.0,1002.96,29.19,89.32,3377.58,2.53
2024-06-06 17:40:00,4.0,0.0,1002.91,29.04,90.9,3129.08,2.26
2024-06-06 17:50:00,4.0,0.0,1003.04,28.76,92.67,2538.5,1.51
2024-06-06 18:00:00,4.0,0.0,1003.11,28.5,95.02,1741.67,0.8
2024-06-06 18:10:00,4.0,0.0,1003.15,28.24,96.54,801.67,0.17
2024-06-06 18:20:00,4.0,0.0,1003.19,27.99,97.22,519.83,0.1
2024-06-06 18:30:00,4.0,0.0,1003.29,27.76,97.98,289.67,0.04
2024-06-06 18:40:00,4.0,0.0,1003.35,27.61,98.54,123.17,0.01
2024-06-06 18:50:00,4.0,0.0,1003.49,27.54,99.72,28.06,0.0
2024-06-07 04:50:00,4.0,0.0,1002.38,24.72,100.0,26.46,0.0
2024-06-07 05:00:00,4.0,0.0,1002.59,24.74,100.0,60.5,0.0
2024-06-07 05:10:00,4.0,0.0,1002.71,24.73,100.0,165.83,0.01
2024-06-07 05:20:00,4.0,0.0,1002.8,24.72,100.0,382.08,0.03
2024-06-07 05:30:00,4.0,0.0,1002.84,24.71,100.0,711.75,0.13
2024-06-07 05:40:00,4.0,0.0,1002.86,24.78,100.0,1301.17,0.44
2024-06-07 05:50:00,4.0,0.0,1002.98,24.93,100.0,1900.25,0.82
2024-06-07 06:00:00,4.0,0.0,1003.18,25.05,100.0,2022.0,0.97
2024-06-07 06:10:00,4.0,0.0,1003.36,25.28,100.0,2476.17,1.41
2024-06-07 06:20:00,4.0,0.0,1003.42,25.51,100.0,3472.17,2.66
2024-06-07 06:30:00,4.0,0.0,1003.44,25.74,100.0,4532.16,4.63
2024-06-07 06:40:00,4.0,0.0,1003.34,26.4,100.0,9164.17,17.83
2024-06-07 06:50:00,4.0,0.0,1003.2,27.05,100.0,14709.58,43.64
2024-06-07 07:00:00,4.0,0.0,1003.18,27.85,100.0,19121.42,71.38
2024-06-07 07:10:00,4.0,0.0,1003.14,28.96,100.0,25031.5,133.02
2024-06-07 07:20:00,4.0,0.0,1003.15,30.07,100.0,30538.42,192.9
2024-06-07 07:30:00,4.0,0.0,1003.27,30.96,100.0,25720.0,138.0
2024-06-07 07:40:00,4.0,0.0,1003.32,30.57,100.0,14735.67,54.58
2024-06-07 07:50:00,4.0,0.0,1003.41,30.01,100.0,13974.83,40.75
2024-06-07 08:00:00,4.0,0.0,1003.41,29.43,100.0,11236.67,25.43
2024-06-07 08:10:00,4.0,0.0,1003.36,28.74,100.0,9534.58,19.85
2024-06-07 08:20:00,4.0,0.0,1003.47,28.55,100.0,8374.75,19.4
2024-06-07 08:30:00,4.0,0.0,1003.54,29.09,100.0,16372.17,69.38
2024-06-07 08:40:00,4.0,0.0,1003.66,30.23,100.0,15674.67,68.3
2024-06-07 08:50:00,4.0,0.0,1003.72,30.01,100.0,15550.83,54.22
2024-06-07 09:00:00,4.0,0.0,1003.75,29.74,100.0,11175.17,30.35
2024-06-07 09:10:00,4.0,0.0,1003.67,30.05,100.0,21409.83,100.69
2024-06-07 09:20:00,4.0,0.0,1003.57,31.62,94.51,24601.33,141.66
2024-06-07 09:30:00,4.0,0.0,1003.41,32.84,88.46,35352.41,310.47
2024-06-07 09:40:00,4.0,0.0,1003.47,39.01,64.44,100141.1,999.83
2024-06-07 09:50:00,4.0,0.0,1003.56,40.92,54.75,75958.75,925.71
2024-06-07 10:00:00,4.0,0.0,1003.44,41.11,53.03,62549.94,764.2
2024-06-07 10:10:00,4.0,0.0,1003.21,42.05,49.89,52751.78,690.08
2024-06-07 10:20:00,4.0,0.0,1003.18,41.5,49.05,42991.04,395.09
2024-06-07 10:30:00,4.0,0.0,1003.15,39.19,54.96,33166.33,245.63
2024-06-07 10:40:00,4.0,0.0,1003.03,37.68,59.74,66746.18,803.73
2024-06-07 10:50:00,4.0,0.0,1002.88,37.73,58.68,80555.34,1085.91
2024-06-07 11:00:00,4.0,0.0,1002.94,39.85,52.1,106125.05,1558.94
2024-06-07 11:10:00,4.0,0.0,1002.92,40.36,49.87,75293.19,969.64
2024-06-07 11:20:00,4.0,0.0,1002.81,40.7,48.04,84584.83,1075.0
2024-06-07 11:30:00,4.0,0.0,1002.65,39.48,51.02,59405.76,690.25
2024-06-07 11:40:00,4.0,0.0,1002.43,38.75,53.19,32547.59,274.09
2024-06-07 11:50:00,4.0,0.0,1002.27,37.63,56.94,41896.61,402.17
2024-06-07 12:00:00,4.0,0.0,1002.17,36.0,61.91,31739.0,204.94
2024-06-07 12:10:00,4.0,0.0,1002.04,37.32,59.21,49491.9,535.97
2024-06-07 12:20:00,4.0,0.0,1001.99,39.13,52.24,37559.3,348.96
2024-06-07 12:30:00,4.0,0.0,1001.96,37.33,57.26,18168.5,73.88
2024-06-07 12:40:00,4.0,0.0,1001.92,35.11,65.3,28978.67,162.69
2024-06-07 12:50:00,4.0,0.0,1001.78,34.23,68.88,33528.0,217.76
2024-06-07 13:00:00,4.0,0.0,1001.7,34.64,66.61,39522.94,319.28
2024-06-07 13:10:00,4.0,0.0,1001.58,35.0,64.8,38538.33,304.61
2024-06-07 13:20:00,4.0,0.0,1001.55,34.65,66.47,38531.75,280.6
2024-06-07 13:30:00,4.0,0.0,1001.45,34.02,68.68,29032.42,152.88
2024-06-07 13:40:00,4.0,0.0,1001.4,32.65,74.93,14159.67,41.62
2024-06-07 13:50:00,4.0,0.0,1001.38,31.22,83.3,11089.83,23.81
2024-06-07 14:00:00,4.0,0.0,1001.4,30.21,90.17,6270.25,8.65
2024-06-07 14:10:00,4.0,0.0,1001.29,30.04,91.64,12648.17,29.99
2024-06-07 14:20:00,4.0,0.0,1001.25,30.57,89.45,11776.42,30.4
2024-06-07 14:30:00,4.0,0.0,1001.24,30.61,87.95,7098.92,13.7
2024-06-07 14:40:00,4.0,0.0,1001.21,30.85,85.59,12634.0,32.79
2024-06-07 14:50:00,4.0,0.0,1001.11,30.72,86.63,10060.17,22.99
2024-06-07 15:00:00,4.0,0.0,1000.99,30.11,91.15,8468.0,15.04
2024-06-07 15:10:00,4.0,0.0,1000.91,28.42,99.73,3676.42,2.76
2024-06-07 15:20:00,4.0,0.0,1000.97,27.08,100.0,2063.25,0.91
2024-06-07 15:30:00,4.0,0.0,1000.96,26.63,100.0,3958.75,3.19
2024-06-07 15:40:00,4.0,0.0,1000.87,26.81,100.0,6477.5,7.87
2024-06-07 15:50:00,4.0,0.0,1000.85,26.86,100.0,6809.33,8.93
2024-06-07 16:00:00,4.0,0.0,1000.85,26.44,100.0,4569.75,4.11
2024-06-07 16:10:00,4.0,0.0,1000.91,26.29,100.0,4972.75,4.61
2024-06-07 16:20:00,4.0,0.0,1000.9,26.18,100.0,6932.25,8.38
2024-06-07 16:30:00,4.0,0.0,1000.98,26.27,100.0,5965.0,5.83
2024-06-07 16:40:00,4.0,0.0,1001.0,26.14,100.0,5759.0,5.54
2024-06-07 16:50:00,4.0,0.0,1000.94,26.26,100.0,6478.17,7.17
2024-06-07 17:00:00,4.0,0.0,1000.96,26.45,100.0,4517.25,3.85
2024-06-07 17:10:00,4.0,0.0,1001.12,26.4,100.0,2498.17,1.36
2024-06-07 17:20:00,4.0,0.0,1001.17,26.44,100.0,1907.67,0.85
2024-06-07 17:30:00,4.0,0.0,1001.33,26.26,100.0,623.33,0.08
2024-06-07 17:40:00,4.0,0.0,1001.49,26.02,100.0,726.08,0.09
2024-06-07 17:50:00,4.0,0.0,1001.53,25.77,100.0,622.33,0.07
2024-06-07 18:00:00,4.0,0.0,1001.36,25.74,100.0,688.42,0.1
2024-06-07 18:10:00,4.0,0.0,1001.34,25.71,100.0,491.5,0.06
2024-06-07 18:20:00,4.0,0.0,1001.41,25.68,100.0,169.25,0.01
2024-06-07 18:30:00,4.0,0.0,1001.43,25.69,100.0,38.67,0.0
2024-06-08 04:50:00,4.0,0.0,1002.02,24.7,100.0,50.21,0.0
2024-06-08 05:00:00,4.0,0.0,1002.08,24.56,100.0,224.33,0.02
2024-06-08 05:10:00,4.0,0.0,1002.13,24.53,100.0,666.5,0.12
2024-06-08 05:20:00,4.0,0.0,1002.25,24.61,100.0,1715.25,0.89
2024-06-08 05:30:00,4.0,0.0,1002.28,24.85,100.0,3094.42,2.84
2024-06-08 05:40:00,4.0,0.0,1002.31,25.0,100.0,4147.42,4.83
2024-06-08 05:50:00,4.0,0.0,1002.42,26.42,100.0,5652.25,16.37
2024-06-08 06:00:00,4.0,0.0,1002.52,25.68,100.0,5939.75,7.04
2024-06-08 06:10:00,4.0,0.0,1002.64,25.71,100.0,7933.42,12.16
2024-06-08 06:20:00,4.0,0.0,1002.82,26.01,100.0,8851.17,16.27
2024-06-08 06:30:00,4.0,0.0,1002.93,26.24,100.0,10973.0,25.3
2024-06-08 06:40:00,4.0,0.0,1003.05,26.7,100.0,12119.75,32.36
2024-06-08 06:50:00,4.0,0.0,1003.19,27.19,100.0,16373.0,55.56
2024-06-08 07:00:00,4.0,0.0,1003.42,27.34,100.0,12675.83,33.26
2024-06-08 07:10:00,4.0,0.0,1003.45,27.85,100.0,20108.83,83.24
2024-06-08 07:20:00,4.0,0.0,1003.41,28.93,100.0,26902.33,143.59
2024-06-08 07:30:00,4.0,0.0,1003.38,31.1,100.0,33237.31,207.08
2024-06-08 07:40:00,4.0,0.0,1003.42,33.89,100.0,36630.97,246.97
2024-06-08 07:50:00,4.0,0.0,1003.42,33.29,100.0,36929.2,248.26
2024-06-08 08:00:00,4.0,0.0,1003.45,34.58,98.22,46945.19,423.33
2024-06-08 08:10:00,4.0,0.0,1003.5,36.42,89.83,61724.63,697.66
2024-06-08 08:20:00,4.0,0.0,1003.52,38.4,80.2,51170.87,451.47
2024-06-08 08:30:00,4.0,0.0,1003.46,38.26,73.13,47587.06,385.72
2024-06-08 08:40:00,4.0,0.0,1003.36,38.56,67.25,35375.84,207.44
2024-06-08 08:50:00,4.0,0.0,1003.29,39.84,63.61,71405.51,819.13
2024-06-08 09:00:00,4.0,0.0,1003.19,44.37,45.63,95102.12,768.69
2024-06-08 09:10:00,4.0,0.0,1003.04,42.45,49.35,59600.66,630.45
2024-06-08 09:20:00,4.0,0.0,1003.08,45.09,42.9,77150.0,662.88
2024-06-08 09:30:00,4.0,0.0,1003.15,42.95,44.96,50903.75,514.77
2024-06-08 09:40:00,4.0,0.0,1003.24,43.73,41.84,95844.59,1028.32
2024-06-08 09:50:00,4.0,0.0,1003.44,41.87,46.62,62208.78,734.5
2024-06-08 10:00:00,4.0,0.0,1003.43,42.31,45.83,102310.11,1298.71
2024-06-08 10:10:00,4.0,0.0,1003.45,42.61,43.66,117758.2,1472.07
2024-06-08 10:20:00,4.0,0.0,1003.53,43.66,41.55,115619.74,1335.65
2024-06-08 10:30:00,4.0,0.0,1003.49,44.04,40.88,69265.46,691.56
2024-06-08 10:40:00,4.0,0.0,1003.48,43.63,42.01,78103.21,986.02
2024-06-08 10:50:00,4.0,0.0,1003.44,40.35,49.95,39462.53,339.21
2024-06-08 11:00:00,4.0,0.0,1003.36,39.4,52.31,76738.06,990.52
2024-06-08 11:10:00,4.0,0.0,1003.34,41.68,46.12,56324.12,615.58
2024-06-08 11:20:00,4.0,0.0,1003.34,40.66,49.52,48270.9,459.22
2024-06-08 11:30:00,4.0,0.0,1003.2,39.46,53.73,61395.08,691.14
2024-06-08 11:40:00,4.0,0.0,1002.9,38.92,55.73,69801.21,925.92
2024-06-08 11:50:00,4.0,0.0,1002.61,41.65,47.68,86000.59,1220.5
2024-06-08 12:00:00,4.0,0.0,1002.3,41.81,46.49,55058.27,683.25
2024-06-08 12:10:00,4.0,0.0,1002.14,41.9,46.22,75714.21,1211.25
2024-06-08 12:20:00,4.0,0.0,1002.02,44.33,39.22,62540.99,846.26
2024-06-08 12:30:00,4.0,0.0,1001.89,42.92,41.37,30138.0,231.24
2024-06-08 12:40:00,4.0,0.0,1001.73,40.89,46.6,24047.0,155.5
2024-06-08 12:50:00,4.0,0.0,1001.65,42.0,46.21,74925.41,1207.73
2024-06-08 13:00:00,4.0,0.0,1001.52,41.58,47.24,56337.61,978.77
2024-06-08 13:10:00,4.0,0.0,1001.41,42.66,44.07,52189.13,1054.35
2024-06-08 13:20:00,4.0,0.0,1001.3,41.89,46.07,42862.57,857.85
2024-06-08 13:30:00,4.0,0.0,1001.12,42.17,44.4,44279.95,991.19
2024-06-08 13:40:00,4.0,0.0,1000.92,43.48,40.84,54852.85,1512.96
2024-06-08 13:50:00,4.0,0.0,1000.81,43.0,40.88,35636.84,521.65
2024-06-08 14:00:00,4.0,0.0,1000.8,44.24,38.57,40866.27,1094.88
2024-06-08 14:10:00,4.0,0.0,1000.75,43.02,41.2,27984.5,298.92
2024-06-08 14:20:00,4.0,0.0,1000.68,40.55,47.21,29537.0,203.55
2024-06-08 14:30:00,4.0,0.0,1000.53,39.16,51.18,21004.5,104.28
2024-06-08 14:40:00,4.0,0.0,1000.54,37.91,56.88,19059.0,81.19
2024-06-08 14:50:00,4.0,0.0,1000.54,35.3,68.72,16648.75,60.07
2024-06-08 15:00:00,4.0,0.0,1000.62,35.92,68.58,27275.75,308.25
2024-06-08 15:10:00,4.0,0.0,1000.6,38.89,62.49,33765.66,490.56
2024-06-08 15:20:00,4.0,0.0,1000.67,37.27,64.68,29036.5,333.16
2024-06-08 15:30:00,4.0,0.0,1000.68,36.03,66.53,21358.92,135.3
2024-06-08 15:40:00,4.0,0.0,1000.75,34.84,70.6,17343.58,77.12
2024-06-08 15:50:00,4.0,0.0,1000.82,33.79,74.83,12269.92,39.17
2024-06-08 16:00:00,4.0,0.0,1000.86,32.44,82.25,10042.5,22.81
2024-06-08 16:10:00,4.0,0.0,1000.87,31.86,86.46,9511.17,16.13
2024-06-08 16:20:00,4.0,0.0,1000.86,31.42,89.44,8044.58,12.18
2024-06-08 16:30:00,4.0,0.0,1000.89,31.31,91.1,8786.67,14.55
2024-06-08 16:40:00,4.0,0.0,1001.12,31.45,89.61,9742.25,19.87
2024-06-08 16:50:00,4.0,0.0,1001.14,31.2,92.53,7825.17,13.4
2024-06-08 17:00:00,4.0,0.0,1001.24,29.86,99.36,4289.42,4.44
2024-06-08 17:10:00,4.0,0.0,1001.34,28.74,100.0,3878.42,2.93
2024-06-08 17:20:00,4.0,0.0,1001.49,28.12,100.0,3319.42,2.05
2024-06-08 17:30:00,4.0,0.0,1001.44,27.88,100.0,3247.0,2.01
2024-06-08 17:40:00,4.0,0.0,1001.6,27.85,100.0,2645.25,1.48
2024-06-08 17:50:00,4.0,0.0,1001.81,27.68,100.0,1765.14,0.74
2024-06-17 15:50:00,4.0,0.0,999.09,38.82,57.4,14839.79,46.64
2024-06-17 16:00:00,4.0,0.0,999.21,38.04,59.99,13301.5,36.43
2024-06-17 16:10:00,4.0,0.0,999.34,37.42,62.67,11543.42,28.63
2024-06-17 16:20:00,4.0,0.0,999.36,36.91,65.62,11005.83,27.27
2024-06-17 16:30:00,4.0,0.0,999.34,36.46,68.5,10476.0,24.6
2024-06-17 16:40:00,4.0,0.0,999.35,35.48,72.0,9187.5,18.74
2024-06-17 16:50:00,4.0,0.0,999.32,34.78,75.61,7249.5,11.53
2024-06-17 17:00:00,4.0,0.0,999.27,34.25,78.53,6031.67,7.93
2024-06-17 17:10:00,4.0,0.0,999.32,33.93,81.15,4909.66,6.04
2024-06-17 17:20:00,4.0,0.0,999.57,33.7,83.11,5635.67,9.72
2024-06-17 17:30:00,4.0,0.0,999.68,33.21,85.91,5843.42,8.28
2024-06-17 17:40:00,4.0,0.0,999.82,32.77,89.5,3959.5,3.53
2024-06-17 17:50:00,4.0,0.0,999.96,32.12,93.9,2376.08,1.24
2024-06-17 18:00:00,4.0,0.0,1000.15,31.69,97.12,1555.75,0.57
2024-06-17 18:10:00,4.0,0.0,1000.31,31.34,99.6,846.83,0.18
2024-06-17 18:20:00,4.0,0.0,1000.39,31.06,100.0,395.33,0.04
2024-06-17 18:30:00,4.0,0.0,1000.42,30.76,100.0,173.0,0.01
2024-06-17 18:40:00,4.0,0.0,1000.71,30.58,100.0,54.75,0.0
2024-06-17 18:50:00,4.0,0.0,1000.74,30.45,100.0,22.92,0.0
2024-06-18 04:50:00,4.0,0.0,1001.15,26.25,100.0,43.1,0.0
2024-06-18 05:00:00,4.0,0.0,1001.3,26.27,100.0,146.33,0.01
2024-06-18 05:10:00,4.0,0.0,1001.53,26.49,100.0,344.33,0.03
2024-06-18 05:20:00,4.0,0.0,1001.66,26.76,100.0,736.17,0.1
2024-06-18 05:30:00,4.0,0.0,1001.84,26.94,100.0,1673.75,0.68
2024-06-18 05:40:00,4.0,0.0,1001.94,27.34,100.0,3444.08,2.84
2024-06-18 05:50:00,4.0,0.0,1002.05,27.82,100.0,4167.58,4.13
2024-06-18 06:00:00,4.0,0.0,1002.14,28.2,100.0,4295.08,4.3
2024-06-18 06:10:00,4.0,0.0,1002.18,28.53,100.0,4542.75,4.77
2024-06-18 06:20:00,4.0,0.0,1002.21,29.02,100.0,6653.92,9.86
2024-06-18 06:30:00,4.0,0.0,1002.37,29.5,100.0,7911.75,14.07
2024-06-18 06:40:00,4.0,0.0,1002.43,30.09,100.0,9413.83,20.21
2024-06-18 06:50:00,4.0,0.0,1002.61,30.45,100.0,9540.5,19.97
2024-06-18 07:00:00,4.0,0.0,1002.6,30.64,98.98,11350.0,26.84
2024-06-18 07:10:00,4.0,0.0,1002.52,31.17,95.72,12504.34,33.06
2024-06-18 07:20:00,4.0,0.0,1002.49,31.66,93.04,13301.83,38.52
2024-06-18 07:30:00,4.0,0.0,1002.6,32.35,89.38,14197.33,43.39
2024-06-18 07:40:00,4.0,0.0,1002.83,33.03,85.3,18085.75,67.45
2024-06-18 07:50:00,4.0,0.0,1002.81,34.17,79.54,23586.83,112.54
2024-06-18 08:00:00,4.0,0.0,1002.9,35.18,74.01,21173.67,98.51
2024-06-18 08:10:00,4.0,0.0,1002.94,36.15,69.82,25946.83,144.0
2024-06-18 08:20:00,4.0,0.0,1003.02,37.52,64.65,35179.27,255.62
2024-06-18 08:30:00,4.0,0.0,1003.05,39.68,54.78,46601.05,413.0
2024-06-18 08:40:00,4.0,0.0,1002.98,40.38,49.41,44181.56,368.61
2024-06-18 08:50:00,4.0,0.0,1003.0,40.94,46.81,44758.0,377.94
2024-06-18 09:00:00,4.0,0.0,1003.0,42.28,43.84,52062.65,490.43
2024-06-18 09:10:00,4.0,0.0,1003.07,43.04,42.14,50668.1,476.95
2024-06-18 09:20:00,4.0,0.0,1003.16,43.15,42.16,50616.53,487.16
2024-06-18 09:30:00,4.0,0.0,1003.14,42.15,44.12,45995.33,417.4
2024-06-18 09:40:00,4.0,0.0,1003.23,40.02,50.64,41823.47,354.9
2024-06-18 09:50:00,4.0,0.0,1003.37,39.52,53.65,39162.19,321.86
2024-06-18 10:00:00,4.0,0.0,1003.46,39.72,53.67,38949.45,316.07
2024-06-18 10:10:00,4.0,0.0,1003.48,38.84,57.11,34412.58,252.43
2024-06-18 10:20:00,4.0,0.0,1003.55,38.79,57.42,31422.33,233.01
2024-06-18 10:30:00,4.0,0.0,1003.54,38.87,57.95,29910.58,225.61
2024-06-18 10:40:00,4.0,0.0,1003.56,39.81,54.91,31727.66,247.14
2024-06-18 10:50:00,4.0,0.0,1003.49,39.87,54.14,25192.75,184.67
2024-06-18 11:00:00,4.0,0.0,1003.4,39.54,55.69,22946.08,132.44
2024-06-18 11:10:00,4.0,0.0,1003.3,39.2,55.82,22522.75,139.97
2024-06-18 11:20:00,4.0,0.0,1003.1,39.69,54.14,34457.86,300.28
2024-06-18 11:30:00,4.0,0.0,1003.0,40.93,49.86,33723.39,282.67
2024-06-18 11:40:00,4.0,0.0,1002.91,41.25,48.85,51153.11,608.61
2024-06-18 11:50:00,4.0,0.0,1002.94,44.78,39.45,68078.2,966.25
2024-06-18 12:00:00,4.0,0.0,1002.83,44.44,38.62,57950.04,756.21
2024-06-18 12:10:00,4.0,0.0,1002.75,44.18,39.39,48086.35,587.38
2024-06-18 12:20:00,4.0,0.0,1002.64,41.97,45.39,44526.5,446.77
2024-06-18 12:30:00,4.0,0.0,1002.46,41.74,46.7,45429.29,466.42
2024-06-18 12:40:00,4.0,0.0,1002.32,40.67,50.02,47582.51,516.76
2024-06-18 12:50:00,4.0,0.0,1002.21,39.91,52.24,28327.92,194.16
2024-06-18 13:00:00,4.0,0.0,1002.17,39.14,56.15,25554.75,149.42
2024-06-18 13:10:00,4.0,0.0,1002.06,40.26,51.97,39614.08,414.25
2024-06-18 13:20:00,4.0,0.0,1001.93,41.89,46.73,31435.67,267.45
2024-06-18 13:30:00,4.0,0.0,1001.84,40.87,49.52,30560.5,276.54
2024-06-18 13:40:00,4.0,0.0,1001.78,42.17,45.93,36764.84,395.9
2024-06-18 13:50:00,4.0,0.0,1001.64,42.3,44.86,27130.92,234.11
2024-06-18 14:00:00,4.0,0.0,1001.59,40.2,52.19,20909.67,100.26
2024-06-18 14:10:00,4.0,0.0,1001.4,39.97,53.58,28915.58,319.23
2024-06-18 14:20:00,4.0,0.0,1001.39,40.77,51.01,36660.25,449.5
2024-06-18 14:30:00,4.0,0.0,1001.45,42.39,46.14,35481.53,497.17
2024-06-18 14:40:00,4.0,0.0,1001.45,42.24,45.94,36480.89,604.3
2024-06-18 14:50:00,4.0,0.0,1001.43,45.09,38.81,38651.73,736.29
2024-06-18 15:00:00,4.0,0.0,1001.41,44.01,39.72,24660.25,226.31
2024-06-18 15:10:00,4.0,0.0,1001.29,40.16,49.71,17919.83,82.3
2024-06-18 15:20:00,4.0,0.0,1001.22,38.27,57.0,15242.0,49.12
