DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-04-03 07:40:00,15.0,0.0,1012.63,43.63,30.09,46400.27,708.17
2024-04-03 07:50:00,15.0,0.0,1012.58,40.6,34.28,22191.25,117.75
2024-04-03 08:00:00,15.0,0.0,1012.63,40.31,35.93,62358.7,673.94
2024-04-03 08:10:00,15.0,0.0,1012.7,45.52,28.41,38555.36,191.76
2024-04-03 08:20:00,15.0,0.0,1012.58,45.0,28.04,33992.01,101.5
2024-04-03 08:30:00,15.0,0.0,1012.48,39.81,36.37,20721.27,107.77
2024-04-03 08:40:00,15.0,0.0,1012.44,36.95,43.33,23096.85,92.99
2024-04-09 13:10:00,15.0,2.21,1017.89,23.34,91.24,10264.67,25.93
2024-04-09 13:20:00,15.0,2.15,1017.72,23.16,92.7,10332.08,25.93
2024-04-09 13:30:00,15.0,2.44,1017.7,23.53,90.35,13399.17,43.54
2024-04-09 13:40:00,15.0,2.53,1017.74,23.64,89.86,13186.83,42.51
2024-04-09 13:50:00,15.0,3.34,1017.8,23.63,90.1,12745.33,39.96
2024-04-09 14:00:00,15.0,3.18,1017.8,23.34,91.17,11651.67,34.48
2024-04-09 14:10:00,15.0,2.92,1017.77,23.58,89.36,12233.33,37.76
2024-04-09 14:20:00,15.0,3.42,1017.83,23.32,90.54,10590.33,27.91
2024-04-09 14:30:00,15.0,3.74,1017.75,23.0,92.42,10059.42,24.64
2024-04-09 14:40:00,15.0,2.59,1017.74,22.84,93.71,9330.09,20.65
2024-04-09 14:50:00,15.0,3.5,1017.73,22.75,94.66,9012.92,19.92
2024-04-09 15:00:00,15.0,2.63,1017.81,22.88,92.85,9817.25,22.97
2024-04-09 15:10:00,15.0,3.19,1017.81,23.38,90.86,15327.42,59.7
2024-04-09 15:20:00,15.0,2.7,1017.86,23.81,88.46,12269.33,39.54
2024-04-09 15:30:00,15.0,2.49,1017.96,23.18,90.68,6776.42,12.17
2024-04-09 15:40:00,15.0,2.97,1017.91,22.92,91.62,8636.25,18.17
2024-04-09 15:50:00,15.0,3.88,1017.88,22.99,90.95,7800.92,15.24
2024-04-09 16:00:00,15.0,3.93,1018.05,22.89,91.0,6771.83,11.64
2024-04-09 16:10:00,15.0,3.43,1018.04,22.85,90.42,5842.58,8.95
2024-04-09 16:20:00,15.0,3.28,1018.02,22.85,91.06,4190.75,4.85
2024-04-09 16:30:00,15.0,4.4,1018.12,22.68,91.55,3259.08,2.96
2024-04-09 16:40:00,15.0,4.25,1018.21,22.41,93.16,2149.25,1.18
2024-04-09 16:50:00,15.0,4.04,1018.33,22.24,95.13,1592.0,0.72
2024-04-09 17:00:00,15.0,3.83,1018.38,22.19,95.54,2137.25,1.39
2024-04-09 17:10:00,15.0,3.37,1018.45,22.23,94.12,1326.58,0.61
2024-04-09 17:20:00,15.0,4.29,1018.55,22.1,94.85,774.08,0.2
2024-04-09 17:30:00,15.0,4.24,1018.62,22.0,95.44,552.25,0.11
2024-04-09 17:40:00,15.0,3.68,1018.68,21.94,96.15,415.25,0.08
2024-04-09 17:50:00,15.0,3.75,1018.77,21.84,96.88,209.42,0.03
2024-04-09 18:00:00,15.0,3.7,1018.83,21.83,96.4,102.75,0.01
2024-04-09 18:10:00,15.0,4.03,1018.93,21.84,96.64,37.62,0.0
2024-04-10 05:20:00,15.0,0.39,1018.8,20.12,100.0,24.58,0.0
2024-04-10 05:30:00,15.0,0.0,1018.83,20.07,100.0,44.58,0.0
2024-04-10 05:40:00,15.0,0.0,1018.92,20.08,100.0,140.0,0.03
2024-04-10 05:50:00,15.0,0.05,1018.94,20.01,100.0,280.08,0.08
2024-04-10 06:00:00,15.0,0.0,1018.9,19.94,100.0,422.25,0.09
2024-04-10 06:10:00,15.0,0.0,1018.92,20.09,100.0,560.67,0.12
2024-04-10 06:20:00,15.0,0.0,1018.97,20.09,100.0,704.5,0.2
2024-04-10 06:30:00,15.0,0.0,1019.11,20.22,100.0,875.25,0.29
2024-04-10 06:40:00,15.0,0.0,1019.12,20.32,100.0,2019.0,1.52
2024-04-10 06:50:00,15.0,0.0,1019.25,20.54,100.0,2401.34,1.93
2024-04-10 07:00:00,15.0,0.0,1019.38,20.67,100.0,2630.08,2.23
2024-04-10 07:10:00,15.0,0.0,1019.46,21.06,100.0,3946.67,4.4
2024-04-10 07:20:00,15.0,0.0,1019.49,21.37,100.0,4832.42,6.47
2024-04-10 07:30:00,15.0,0.0,1019.46,21.97,100.0,5817.25,8.99
2024-04-10 07:40:00,15.0,0.0,1019.61,22.4,100.0,4779.5,5.83
2024-04-10 07:50:00,15.0,0.0,1019.64,22.55,100.0,7562.92,15.8
2024-04-10 08:00:00,15.0,0.0,1019.56,23.16,100.0,6408.67,10.63
2024-04-10 08:10:00,15.0,0.0,1019.7,23.58,100.0,8677.75,19.16
2024-04-10 08:20:00,15.0,0.0,1019.86,23.68,100.0,7831.17,15.53
2024-04-10 08:30:00,15.0,0.0,1019.97,23.21,100.0,5615.33,7.63
2024-04-10 08:40:00,15.0,0.0,1020.07,23.09,100.0,6081.17,8.74
2024-04-10 08:50:00,15.0,0.0,1020.08,23.22,100.0,6835.83,11.23
2024-04-10 17:00:00,15.0,0.0,1017.39,23.18,100.0,1631.67,0.8
2024-04-10 17:10:00,15.0,0.0,1017.4,23.0,100.0,1178.67,0.39
2024-04-10 17:20:00,15.0,0.0,1017.39,22.89,100.0,957.25,0.3
2024-04-10 17:30:00,15.0,0.0,1017.4,22.96,100.0,916.5,0.29
2024-04-10 17:40:00,15.0,0.0,1017.48,22.74,100.0,504.0,0.11
2024-04-10 17:50:00,15.0,0.0,1017.58,22.48,100.0,258.5,0.04
2024-04-10 18:00:00,15.0,0.0,1017.63,22.37,100.0,113.08,0.01
2024-04-10 18:10:00,15.0,0.0,1017.69,22.44,100.0,36.19,0.0
2024-04-11 05:20:00,15.0,0.0,1016.7,19.48,100.0,69.72,0.01
2024-04-11 05:30:00,15.0,0.0,1016.64,19.52,100.0,319.92,0.1
2024-04-11 05:40:00,15.0,0.0,1016.68,19.78,100.0,1025.08,0.71
2024-04-11 05:50:00,15.0,0.0,1016.67,20.19,100.0,2349.08,3.0
2024-04-11 06:00:00,15.0,0.0,1016.87,20.86,100.0,2974.92,4.22
2024-04-11 06:10:00,15.0,0.0,1016.93,21.57,100.0,4107.42,9.44
2024-04-11 06:20:00,15.0,0.0,1016.98,22.68,100.0,4976.67,12.79
2024-04-11 06:30:00,15.0,0.0,1017.0,23.2,100.0,8211.83,34.19
2024-04-11 06:40:00,15.0,0.0,1017.15,26.24,96.91,16466.67,142.64
2024-04-11 06:50:00,15.0,0.0,1017.24,29.31,83.45,20539.67,204.79
2024-04-11 07:00:00,15.0,0.0,1017.18,31.36,75.95,25705.67,294.72
2024-04-11 07:10:00,15.0,0.0,1017.28,33.44,66.91,30642.0,388.27
2024-04-11 07:20:00,15.0,0.0,1017.35,35.99,59.03,35370.41,485.95
2024-04-11 07:30:00,15.0,0.0,1017.46,37.16,51.96,40450.32,601.69
2024-04-11 07:40:00,15.0,0.0,1017.53,38.62,48.48,45630.02,731.33
2024-04-11 07:50:00,15.0,0.0,1017.49,39.7,42.24,50865.04,854.65
2024-04-11 08:00:00,15.0,0.0,1017.48,40.41,38.79,55207.0,961.17
2024-04-11 08:10:00,15.0,0.0,1017.43,40.07,37.91,59023.93,1063.7
2024-04-11 08:20:00,15.0,0.0,1017.55,42.26,34.66,63030.59,1159.29
2024-04-11 08:30:00,15.0,0.0,1017.46,42.47,33.8,66071.45,909.25
2024-04-11 08:40:00,15.0,0.0,1017.46,43.89,31.63,70895.17,1343.75
2024-04-11 08:50:00,15.0,0.0,1017.37,44.18,29.66,73165.69,1349.36
2024-04-11 09:00:00,15.0,0.0,1017.39,45.38,28.89,72095.13,1346.4
2024-04-11 09:10:00,15.0,0.0,1017.46,44.76,29.51,81909.83,1525.09
2024-04-11 09:20:00,15.0,0.0,1017.36,44.8,27.9,85019.5,1565.34
2024-04-11 09:30:00,15.0,0.0,1017.28,46.2,27.3,88583.6,1586.78
2024-04-11 09:40:00,15.0,0.0,1017.21,45.25,25.82,89984.62,1615.86
2024-04-11 09:50:00,15.0,0.0,1017.15,43.53,27.37,91476.03,1655.92
2024-04-11 10:00:00,15.0,0.0,1017.1,43.39,26.94,92964.92,1679.56
2024-04-11 10:10:00,15.0,0.0,1016.95,44.44,26.17,93762.02,1672.22
2024-04-11 10:20:00,15.0,0.0,1016.8,44.8,25.85,94690.28,1665.17
2024-04-11 10:30:00,15.0,0.0,1016.7,44.22,28.21,94807.8,1655.3
2024-04-11 10:40:00,15.0,0.0,1016.54,43.25,29.07,94591.99,1689.01
2024-04-11 10:50:00,15.0,0.0,1016.35,42.71,29.3,93653.84,1694.51
2024-04-11 11:00:00,15.0,0.0,1016.37,41.67,32.06,92632.14,1681.62
2024-04-11 11:10:00,15.0,0.0,1016.42,42.7,30.54,91143.25,1660.6
2024-04-11 11:20:00,15.0,0.0,1016.38,42.69,30.23,88659.07,1617.54
2024-04-11 11:30:00,15.0,0.0,1016.18,43.14,29.38,86768.58,1587.1
2024-04-11 11:40:00,15.0,0.0,1016.08,42.22,31.02,83283.36,1540.8
2024-04-11 11:50:00,15.0,0.0,1015.9,40.73,32.25,80782.65,1505.26
2024-04-11 12:00:00,15.0,0.0,1015.95,41.29,32.03,77945.92,1454.21
2024-04-11 12:10:00,15.0,0.0,1015.93,41.87,30.4,74225.49,1370.04
2024-04-11 12:20:00,15.0,0.0,1015.8,41.07,32.27,65699.51,1182.66
2024-04-11 12:30:00,15.0,0.0,1015.61,39.79,33.84,48096.32,728.6
2024-04-11 12:40:00,15.0,0.0,1015.48,36.9,39.24,36141.69,402.05
2024-04-11 12:50:00,15.0,0.0,1015.42,34.9,44.18,22199.13,134.72
2024-04-11 13:00:00,15.0,0.0,1015.46,33.16,49.27,22187.75,105.13
2024-04-11 13:10:00,15.0,0.0,1015.33,31.53,56.24,17818.08,66.56
2024-04-11 13:20:00,15.0,0.0,1015.21,31.85,55.4,16140.75,55.45
2024-04-11 13:30:00,15.0,0.0,1015.02,31.59,57.19,15019.67,47.92
2024-04-11 13:40:00,15.0,0.0,1014.94,30.7,60.59,15082.42,49.17
2024-04-11 13:50:00,15.0,0.0,1014.84,30.34,62.1,12630.25,33.94
2024-04-11 14:00:00,15.0,0.0,1014.72,30.57,61.71,14231.17,43.48
2024-04-11 14:10:00,15.0,0.0,1014.69,30.44,62.01,12509.0,31.56
2024-04-11 14:20:00,15.0,0.0,1014.65,30.1,63.93,10853.5,23.13
2024-04-11 14:30:00,15.0,0.0,1014.51,29.46,67.1,10397.75,22.84
2024-04-11 14:40:00,15.0,0.0,1014.47,29.62,67.26,10985.5,26.83
2024-04-11 14:50:00,15.0,0.0,1014.41,30.35,63.98,11373.5,30.65
2024-04-11 15:00:00,15.0,0.0,1014.36,30.66,62.54,11494.42,32.89
2024-04-11 15:10:00,15.0,0.0,1014.36,31.07,60.77,12610.25,40.7
2024-04-11 15:20:00,15.0,0.0,1014.33,31.22,59.38,12779.75,42.95
2024-04-11 15:30:00,15.0,0.0,1014.38,31.29,59.43,11637.58,35.72
2024-04-11 15:40:00,15.0,0.0,1014.34,31.03,60.04,9138.25,20.84
2024-04-11 15:50:00,15.0,0.0,1014.28,30.1,64.48,6912.25,10.47
2024-04-11 16:00:00,15.0,0.0,1014.29,28.83,72.07,6329.75,8.46
2024-04-11 16:10:00,15.0,0.0,1014.32,28.34,75.34,6303.33,8.82
2024-04-11 16:20:00,15.0,0.0,1014.42,28.15,77.53,6038.58,8.36
2024-04-11 16:30:00,15.0,0.0,1014.55,28.19,77.37,6108.67,9.22
2024-04-11 16:40:00,15.0,0.0,1014.67,27.93,78.25,5005.25,6.07
2024-04-11 16:50:00,15.0,0.0,1014.66,27.83,77.94,3850.09,3.18
2024-04-11 17:00:00,15.0,0.0,1014.7,27.14,83.33,3354.75,2.39
2024-04-11 17:10:00,15.0,0.0,1014.8,26.78,84.67,2889.25,1.83
2024-04-11 17:20:00,15.0,0.0,1014.8,26.42,87.17,2361.58,1.28
2024-04-11 17:30:00,15.0,0.0,1014.86,26.19,87.79,1862.58,0.83
2024-04-11 17:40:00,15.0,0.0,1014.98,26.26,87.45,1369.92,0.48
2024-04-11 17:50:00,15.0,0.0,1015.04,26.05,88.03,880.42,0.23
2024-04-11 18:00:00,15.0,0.0,1015.1,25.9,88.27,460.75,0.08
2024-04-11 18:10:00,15.0,0.0,1015.07,25.61,89.9,158.17,0.02
2024-04-11 18:20:00,15.0,0.0,1015.08,25.49,90.77,36.67,0.0
2024-04-12 05:20:00,15.0,0.0,1013.93,21.4,100.0,62.83,0.01
2024-04-12 05:30:00,15.0,0.0,1013.98,21.33,100.0,276.0,0.06
2024-04-12 05:40:00,15.0,0.0,1013.95,21.47,100.0,777.25,0.31
2024-04-12 05:50:00,15.0,0.0,1014.08,21.78,100.0,1703.42,1.3
2024-04-12 06:00:00,15.0,0.0,1014.16,22.3,100.0,2949.25,3.59
2024-04-12 06:10:00,15.0,0.0,1014.16,24.02,100.0,4965.75,17.29
2024-04-12 06:20:00,15.0,0.0,1014.25,26.27,95.49,7328.5,36.4
2024-04-12 06:30:00,15.0,0.0,1014.3,27.48,88.19,10324.75,67.34
2024-04-12 06:40:00,15.0,0.0,1014.31,29.92,79.4,13915.33,112.74
2024-04-12 06:50:00,15.0,0.0,1014.3,31.66,73.61,17786.33,169.56
2024-04-12 07:00:00,15.0,0.0,1014.41,33.78,66.12,20951.0,211.0
2024-04-12 07:10:00,15.0,0.0,1014.43,35.14,59.33,25538.75,296.7
2024-04-12 07:20:00,15.0,0.0,1014.49,36.49,50.2,30256.42,390.73
2024-04-12 07:30:00,15.0,0.0,1014.47,38.72,46.54,34673.16,485.51
2024-04-12 07:40:00,15.0,0.0,1014.56,39.06,45.0,39301.08,595.33
2024-04-12 07:50:00,15.0,0.0,1014.67,39.56,43.65,43817.51,699.2
2024-04-12 08:00:00,15.0,0.0,1014.7,40.58,40.57,48425.6,810.43
2024-04-12 08:10:00,15.0,0.0,1014.61,41.83,37.73,52853.46,920.47
2024-04-12 08:20:00,15.0,0.0,1014.51,42.81,34.91,57300.0,1028.49
2024-04-12 08:30:00,15.0,0.0,1014.51,43.41,33.19,60673.82,1102.0
2024-04-12 08:40:00,15.0,0.0,1014.46,44.89,29.67,63638.84,1183.2
2024-04-12 08:50:00,15.0,0.0,1014.4,44.93,28.99,67314.89,1257.11
2024-04-13 05:20:00,15.0,0.0,1011.92,23.76,100.0,51.85,0.0
2024-04-13 05:30:00,15.0,0.0,1011.96,23.98,100.0,187.42,0.02
2024-04-13 05:40:00,15.0,0.0,1012.15,24.26,100.0,468.0,0.1
2024-04-13 05:50:00,15.0,0.0,1012.31,24.61,100.0,967.42,0.41
2024-04-13 06:00:00,15.0,0.0,1012.49,25.12,100.0,1456.58,0.93
2024-04-13 06:10:00,15.0,0.0,1012.65,25.64,100.0,1748.92,1.1
2024-04-13 06:20:00,15.0,0.0,1012.86,25.82,100.0,2436.0,1.94
2024-04-13 06:30:00,15.0,0.0,1013.03,26.13,100.0,3675.92,4.34
2024-04-13 06:40:00,15.0,0.0,1013.12,27.53,99.75,7850.58,29.61
2024-04-13 06:50:00,15.0,0.0,1013.09,29.38,93.83,10060.75,30.55
2024-04-13 07:00:00,15.0,0.0,1013.12,29.74,91.7,9547.25,25.23
2024-04-13 07:10:00,15.0,0.0,1013.16,30.84,87.23,18884.17,163.53
2024-04-13 07:20:00,15.0,0.0,1013.15,36.21,67.32,26112.5,273.33
2024-04-13 07:30:00,15.0,0.0,1013.18,34.72,68.49,13095.92,51.71
2024-04-13 07:40:00,15.0,0.0,1013.21,33.02,74.7,12425.17,43.71
2024-04-13 07:50:00,15.0,0.0,1013.23,32.87,76.05,17938.67,116.66
2024-04-13 08:00:00,15.0,0.0,1013.36,34.87,69.39,18555.92,102.84
2024-04-13 08:10:00,15.0,0.0,1013.44,32.91,74.31,16140.92,67.84
2024-04-13 08:20:00,15.0,0.0,1013.48,32.06,79.47,18823.5,92.12
2024-04-13 08:30:00,15.0,0.0,1013.63,31.51,81.32,18662.25,91.99
2024-04-13 08:40:00,15.0,0.0,1013.76,31.33,81.79,20294.58,109.2
2024-04-13 08:50:00,15.0,0.0,1013.78,32.64,78.3,24328.42,153.58
2024-04-13 09:00:00,15.0,0.0,1013.81,33.87,74.36,28795.0,213.99
2024-04-13 09:10:00,15.0,0.0,1013.85,35.69,68.95,55436.45,870.9
2024-04-13 09:20:00,15.0,0.0,1013.97,37.81,61.04,47732.91,585.11
2024-04-13 09:30:00,15.0,0.0,1013.96,36.76,63.5,44486.18,570.5
2024-04-13 09:40:00,15.0,0.0,1013.87,37.11,63.12,66474.13,1095.15
2024-04-13 09:50:00,15.0,0.0,1013.87,39.23,56.26,76773.82,1377.34
2024-04-13 10:00:00,15.0,0.0,1013.86,38.09,57.27,58411.55,837.07
2024-04-13 10:10:00,15.0,0.43,1013.79,37.16,62.42,72735.16,1251.78
2024-04-13 10:20:00,15.0,1.32,1013.7,40.54,52.28,88630.68,1644.15
2024-04-13 10:30:00,15.0,1.95,1013.69,38.81,54.8,74504.01,1258.5
2024-04-13 10:40:00,15.0,1.54,1013.62,36.75,61.84,51748.13,690.1
2024-04-13 10:50:00,15.0,1.52,1013.56,35.22,67.6,39998.4,395.04
2024-04-13 11:00:00,15.0,1.52,1013.45,36.38,65.69,75470.91,1337.48
2024-04-13 11:10:00,15.0,1.9,1013.47,40.36,52.45,88676.14,1690.58
2024-04-13 11:20:00,15.0,1.91,1013.42,39.12,55.04,77065.63,1379.06
2024-04-13 11:30:00,15.0,2.0,1013.3,37.84,60.12,70467.51,1198.15
2024-04-13 11:40:00,15.0,1.79,1013.23,38.52,57.67,80359.48,1526.13
2024-04-13 11:50:00,15.0,1.69,1013.12,40.71,50.03,76005.48,1398.13
2024-04-13 12:00:00,15.0,2.07,1013.01,40.07,50.62,75717.98,1424.98
2024-04-13 12:10:00,15.0,1.91,1012.89,39.01,53.98,70233.19,1289.21
2024-04-13 12:20:00,15.0,1.88,1012.72,39.36,53.51,66557.87,1185.29
2024-04-13 12:30:00,15.0,1.52,1012.47,38.81,54.97,58163.4,917.57
2024-04-13 12:40:00,15.0,1.56,1012.32,37.32,60.65,49866.16,703.42
2024-04-13 12:50:00,15.0,1.37,1012.12,36.11,63.49,31625.26,273.15
2024-04-13 13:00:00,15.0,1.38,1011.95,33.72,72.84,29042.42,198.95
2024-04-13 13:10:00,15.0,2.21,1011.86,34.38,70.18,30565.92,245.34
2024-04-13 13:20:00,15.0,1.79,1011.81,33.32,74.07,26202.08,177.67
2024-04-13 13:30:00,15.0,2.26,1011.79,32.15,78.47,24843.58,156.79
2024-04-13 13:40:00,15.0,1.42,1011.67,32.49,77.65,22381.76,116.65
2024-04-13 13:50:00,15.0,1.8,1011.64,31.85,82.04,21364.92,109.06
2024-04-13 14:00:00,15.0,1.15,1011.54,31.82,81.59,19390.58,88.54
2024-04-13 14:10:00,15.0,1.5,1011.6,31.72,81.96,19359.42,91.36
2024-04-13 14:20:00,15.0,1.18,1011.57,31.45,83.59,17750.75,77.79
2024-04-13 14:30:00,15.0,1.53,1011.48,31.69,83.03,18247.42,84.62
2024-04-13 14:40:00,15.0,2.13,1011.52,31.12,84.88,16678.25,71.46
2024-04-13 14:50:00,15.0,1.85,1011.47,31.04,85.74,15405.83,61.89
2024-04-13 15:00:00,15.0,2.15,1011.45,30.54,88.02,14736.75,56.49
2024-04-13 15:10:00,15.0,0.81,1011.4,30.71,87.91,14816.75,55.97
2024-04-13 15:20:00,15.0,1.24,1011.47,30.35,89.28,7910.25,18.02
2024-04-13 15:30:00,15.0,1.18,1011.58,29.05,95.51,5745.5,8.9
2024-04-13 15:40:00,15.0,0.69,1011.65,28.56,98.66,5934.92,9.85
2024-04-13 15:50:00,15.0,0.77,1011.66,28.78,97.29,6880.08,13.38
2024-04-13 16:00:00,15.0,0.62,1011.74,28.48,98.21,6240.17,10.61
2024-04-13 16:10:00,15.0,1.1,1011.8,28.35,98.67,4259.0,5.43
2024-04-13 16:20:00,15.0,0.39,1011.81,28.16,99.55,3869.25,4.32
2024-04-13 16:30:00,15.0,0.7,1011.98,27.79,99.97,2390.92,1.72
2024-04-13 16:40:00,15.0,0.46,1011.99,27.78,100.0,2860.08,2.38
2024-04-13 16:50:00,15.0,0.48,1012.06,27.73,100.0,1921.17,1.11
2024-04-13 17:00:00,15.0,0.35,1012.12,27.51,100.0,1583.92,0.83
2024-04-13 17:10:00,15.0,0.7,1012.14,26.76,100.0,1163.25,0.46
2024-04-13 17:20:00,15.0,0.06,1012.17,25.8,100.0,895.25,0.31
2024-04-13 17:30:00,15.0,0.04,1012.18,25.64,100.0,660.17,0.2
2024-04-13 17:40:00,15.0,0.0,1012.25,25.72,100.0,466.83,0.11
2024-04-13 17:50:00,15.0,0.0,1012.27,25.5,100.0,343.5,0.08
2024-04-13 18:00:00,15.0,0.0,1012.26,25.45,100.0,157.5,0.02
2024-04-13 18:10:00,15.0,0.0,1012.34,25.56,100.0,43.75,0.0
2024-04-14 05:10:00,15.0,0.0,1012.47,24.72,100.0,20.0,0.0
2024-04-14 05:20:00,15.0,0.0,1012.46,24.57,100.0,75.42,0.01
2024-04-14 05:30:00,15.0,0.0,1012.58,24.23,100.0,289.67,0.05
2024-04-14 05:40:00,15.0,0.0,1012.7,23.98,100.0,795.0,0.28
2024-04-14 05:50:00,15.0,0.0,1012.82,24.16,100.0,1789.5,1.38
2024-04-14 06:00:00,15.0,0.0,1012.86,24.64,100.0,3119.25,4.46
2024-04-14 06:10:00,15.0,0.0,1012.96,26.38,100.0,5363.16,21.15
2024-04-14 06:20:00,15.0,0.0,1012.92,28.29,99.38,8191.58,46.07
2024-04-14 06:30:00,15.0,0.0,1012.94,30.23,93.04,11718.33,85.15
2024-04-14 06:40:00,15.0,0.0,1013.06,32.08,85.19,15461.92,134.18
2024-04-14 06:50:00,15.0,0.0,1013.07,33.76,78.64,19676.92,197.9
2024-04-14 07:00:00,15.0,0.0,1013.11,35.15,73.65,23755.83,265.02
2024-04-14 07:10:00,15.0,0.0,1013.09,35.94,68.21,27631.58,332.66
2024-04-14 07:20:00,15.0,0.0,1013.13,37.95,61.81,32324.92,427.89
2024-04-14 07:30:00,15.0,0.0,1013.12,39.66,55.05,37228.0,540.19
2024-04-14 07:40:00,15.0,0.0,1013.12,38.09,58.05,41728.73,646.59
2024-04-14 07:50:00,15.0,0.0,1013.17,41.3,47.13,45812.05,737.35
2024-04-14 08:00:00,15.0,0.0,1013.13,42.87,40.32,49690.78,827.89
2024-04-14 08:10:00,15.0,0.0,1013.17,43.38,39.87,54129.6,929.37
2024-04-14 08:20:00,15.0,0.0,1013.15,43.1,39.63,57009.27,994.67
2024-04-14 08:30:00,15.0,0.0,1013.32,44.62,34.96,60130.62,1071.05
2024-04-14 08:40:00,15.0,0.0,1013.42,46.48,32.31,66346.01,1239.64
2024-04-14 08:50:00,15.0,0.0,1013.43,47.58,30.58,66863.51,1215.42
2024-04-14 09:00:00,15.0,0.0,1013.4,47.57,29.12,69426.4,1267.27
2024-04-14 09:10:00,15.0,0.0,1013.38,44.96,31.65,70579.45,1300.08
2024-04-14 09:20:00,15.0,0.0,1013.45,39.74,40.95,71622.0,1310.59
2024-04-14 09:30:00,15.0,0.0,1013.49,41.46,37.11,75615.38,1402.51
2024-04-14 09:40:00,15.0,0.0,1013.4,40.92,38.62,75633.16,1382.82
2024-04-14 09:50:00,15.0,0.0,1013.38,42.03,36.95,79610.01,1469.07
2024-04-14 10:00:00,15.0,0.0,1013.32,42.47,36.17,84161.31,1562.58
2024-04-14 10:10:00,15.0,0.0,1013.13,42.21,37.26,84640.36,1561.74
2024-04-14 10:20:00,15.0,0.0,1012.94,42.64,36.02,83153.09,1503.25
2024-04-14 10:30:00,15.0,0.0,1012.82,42.98,35.73,86286.84,1564.16
2024-04-14 10:40:00,15.0,0.0,1012.68,40.94,39.8,85360.72,1559.48
2024-04-14 10:50:00,15.0,0.0,1012.55,41.78,37.6,88012.91,1626.33
2024-04-14 11:00:00,15.0,1.73,1012.36,40.92,40.29,86321.87,1611.41
2024-04-14 11:10:00,15.0,1.81,1012.2,42.88,35.92,81205.45,1442.18
2024-04-14 11:20:00,15.0,2.97,1012.05,39.09,45.53,49912.69,581.05
2024-04-14 11:30:00,15.0,2.49,1011.9,38.59,48.43,65398.88,1058.94
2024-04-14 11:40:00,15.0,3.22,1011.87,39.08,47.03,55934.74,807.14
2024-04-14 11:50:00,15.0,2.7,1011.71,38.49,50.17,64167.66,1064.66
2024-04-14 12:00:00,15.0,1.92,1011.54,40.52,45.28,72425.56,1341.12
2024-04-14 12:10:00,15.0,2.57,1011.46,40.71,43.95,69132.61,1249.22
2024-04-14 12:20:00,15.0,2.4,1011.26,39.48,47.95,52887.43,799.45
2024-04-14 12:30:00,15.0,3.44,1011.13,38.16,53.0,52203.38,789.01
2024-04-14 12:40:00,15.0,2.23,1010.95,39.51,49.6,50819.34,786.29
2024-04-14 12:50:00,15.0,2.88,1010.78,37.22,56.77,27549.5,182.76
2024-04-14 13:00:00,15.0,2.23,1010.71,35.63,63.72,27030.83,184.52
2024-04-14 13:10:00,15.0,2.45,1010.51,35.51,65.25,27315.75,185.93
2024-04-14 13:20:00,15.0,3.85,1010.34,34.69,68.65,26487.5,172.66
2024-04-14 13:30:00,15.0,3.67,1010.31,34.58,70.47,24760.92,152.75
2024-04-14 13:40:00,15.0,1.89,1010.13,34.12,73.69,21385.33,112.81
2024-04-14 13:50:00,15.0,1.82,1010.14,33.93,75.75,21415.08,116.75
2024-04-14 14:00:00,15.0,4.03,1010.01,33.34,79.24,19288.75,91.51
2024-04-14 14:10:00,15.0,3.37,1009.97,33.35,79.83,17601.02,82.06
2024-04-14 14:20:00,15.0,2.98,1009.93,32.42,84.46,12519.42,40.66
2024-04-14 14:30:00,15.0,3.22,1009.89,32.06,86.96,12357.5,40.38
2024-04-14 14:40:00,15.0,3.02,1009.88,31.83,88.89,14014.0,53.31
2024-04-14 14:50:00,15.0,2.11,1009.72,32.48,86.18,13897.17,50.1
2024-04-14 15:00:00,15.0,2.36,1009.76,32.5,85.94,14171.75,52.1
2024-04-14 15:10:00,15.0,2.31,1009.61,31.89,88.23,10498.42,28.55
2024-04-14 15:20:00,15.0,2.79,1009.56,31.82,89.13,14202.92,55.54
2024-04-14 15:30:00,15.0,2.52,1009.55,31.79,89.06,10983.25,32.07
2024-04-14 15:40:00,15.0,2.56,1009.52,31.25,91.94,8106.83,16.98
2024-04-14 15:50:00,15.0,2.27,1009.57,30.95,93.32,8431.83,18.23
2024-04-14 16:00:00,15.0,1.78,1009.62,31.31,92.01,11023.5,32.17
2024-04-14 16:10:00,15.0,2.26,1009.64,31.41,90.64,10168.34,27.01
2024-04-14 16:20:00,15.0,2.41,1009.7,31.18,91.6,9156.33,22.69
2024-04-14 16:30:00,15.0,2.77,1009.73,31.01,92.74,9243.42,24.0
2024-04-14 16:40:00,15.0,2.49,1009.73,30.92,93.39,8979.33,22.44
2024-04-14 16:50:00,15.0,2.25,1009.75,30.81,93.89,8640.83,20.81
2024-04-14 17:00:00,15.0,1.42,1009.85,30.78,93.7,7783.08,17.08
2024-04-14 17:10:00,15.0,1.65,1009.95,30.56,94.71,6585.08,12.29
2024-04-14 17:20:00,15.0,1.61,1010.02,30.21,96.48,5446.17,8.47
2024-04-14 17:30:00,15.0,1.31,1010.13,30.05,97.48,4318.75,5.62
2024-04-14 17:40:00,15.0,1.83,1010.25,29.66,99.78,2709.33,2.43
