序號,答案,mask
20240520145008,32.84,1
20240520150008,35.61,1
20240520151008,29.8,1
20240520152008,21.01,1
20240520153008,13.17,1
20240520154008,7.96,1
20240520155008,8.62,1
20240520160008,8.95,1
20240520161008,8.11,1
20240520162008,6.88,1
20240520163008,6.5,1
20240520164008,4.14,1
20240520165008,3.45,1
20240531090008,12.52,1
20240531091008,5.33,1
20240531092008,8.01,1
20240531093008,11.31,1
20240531094008,11.6,1
20240531095008,8.07,1
20240531100008,8.53,1
20240531101008,9.39,1
20240531102008,9.73,1
20240531103008,7.44,1
20240531104008,6.23,1
20240531105008,9.08,1
20240531110008,6.86,1
20240531111008,6.32,1
20240531112008,17.34,1
20240531113008,12.64,1
20240531114008,10.91,1
20240531115008,89.4,1
20240531120008,112.65,1
20240531121008,1300.96,1
20240531122008,1259.21,1
20240531123008,1657.84,1
20240531124008,1414.56,1
20240531125008,558.25,1
20240531130008,263.15,1
20240531131008,1069.84,1
20240531132008,195.3,1
20240531133008,852.58,1
20240531134008,1523.57,1
20240531135008,1503.3,1
20240531140008,1358.6,1
20240531141008,366.15,1
20240531142008,246.88,1
20240531143008,86.83,1
20240531144008,121.93,1
20240531145008,99.75,1
20240531150008,62.3,1
20240531151008,39.93,1
20240531152008,19.35,1
20240531153008,12.35,1
20240531154008,8.68,1
20240531155008,3.49,1
20240531160008,2.52,1
20240531161008,2.18,1
20240531162008,2.78,1
20240531163008,2.11,1
20240531164008,1.49,1
20240531165008,3.1,1
20240608090008,11.38,1
20240608091008,5.17,1
20240608092008,7.33,1
20240608093008,16.38,1
20240608094008,25.94,1
20240608095008,53.33,1
20240608100008,20.76,1
20240608101008,15.71,1
20240608102008,33.58,1
20240608103008,46.74,1
20240608104008,86.3,1
20240608105008,57.19,1
20240608110008,100.16,1
20240608111008,96.04,1
20240608112008,68.61,1
20240608113008,123.36,1
20240608114008,109.27,1
20240608115008,134.15,1
20240608120008,111.9,1
20240608121008,175.9,1
20240608122008,241.55,1
20240608123008,37.68,1
20240608124008,29.49,1
20240608125008,1125.69,1
20240608130008,660.69,1
20240608131008,836.59,1
20240608132008,908.66,1
20240608133008,833.29,1
20240608134008,1393.81,1
20240608135008,226.51,1
20240608140008,1069.27,1
20240608141008,184.05,1
20240608142008,52.05,1
20240608143008,21.24,1
20240608144008,14.8,1
20240608145008,12.18,1
20240608150008,58.71,1
20240608151008,85.46,1
20240608152008,50.8,1
20240608153008,32.14,1
20240608154008,16.18,1
20240608155008,10.18,1
20240608160008,5.35,1
20240608161008,3.05,1
20240608162008,2.51,1
20240608163008,3.42,1
20240608164008,3.81,1
20240608165008,2.38,1
20240720090008,5.78,0
20240720091008,5.65,0
20240720092008,5.67,0
20240720093008,5.95,0
20240720094008,7.42,0
20240720095008,8.72,0
20240720100008,13.37,0
20240720101008,19.24,0
20240720102008,11.23,0
20240720103008,6.75,0
20240720104008,5.16,0
20240720105008,4.54,0
20240720110008,4.35,0
20240720111008,4.1,0
20240720112008,3.85,0
20240720113008,3.68,0
20240720114008,3.73,0
20240720115008,5.55,0
20240720120008,908.83,0
20240720121008,1493.79,0
20240720122008,1509.35,0
20240720123008,1524.36,0
20240720124008,1323.33,0
20240720125008,1551.95,0
20240720130008,1383.5,0
20240720131008,667.06,0
20240720132008,134.97,0
20240720133008,1085.76,0
20240720134008,1452.05,0
20240720135008,1470.03,0
20240720140008,1238.93,0
20240720141008,1060.23,0
20240720142008,263.56,0
20240720143008,646.02,0
20240720144008,77.54,0
20240720145008,64.87,0
20240720150008,61.91,0
20240720151008,42.38,0
20240720152008,23.94,0
20240720153008,28.33,0
20240720154008,26.28,0
20240720155008,24.29,0
20240720160008,20.66,0
20240720161008,13.04,0
20240720162008,8.45,0
20240720163008,15.18,0
20240720164008,11.01,0
20240720165008,10.03,0
20240315090009,29.71,1
20240315091009,36.21,1
20240315092009,45.79,1
20240315093009,63.64,1
20240315094009,120.64,1
20240315095009,552.91,1
20240315100009,297.66,1
20240315101009,484.99,1
20240315102009,1013.11,1
20240315103009,1536.19,1
20240315104009,905.4,1
20240315105009,188.17,1
20240315110009,418.18,1
20240315111009,492.79,1
20240315112009,98.08,1
20240315113009,49.8,1
20240315114009,31.05,1
20240315115009,18.92,1
20240315120009,10.2,1
20240315121009,6.69,1
20240315122009,3.52,1
20240315123009,1.97,1
20240315124009,1.47,1
20240315125009,1.29,1
20240315130009,1.29,1
20240315131009,1.55,1
20240315132009,1.72,1
20240315133009,1.87,1
20240315134009,1.87,1
20240315135009,2.18,1
20240315140009,2.44,1
20240315141009,3.03,1
20240315142009,2.74,1
20240315143009,2.19,1
20240315144009,2.22,1
20240315145009,6.08,1
20240315150009,6.44,1
20240315151009,3.73,1
20240315152009,4.09,1
20240315153009,4.81,1
20240315154009,5.27,1
20240315155009,5.92,1
20240315160009,4.18,1
20240315161009,3.2,1
20240315162009,2.92,1
20240315163009,1.44,1
20240315164009,1.79,1
20240315165009,1.86,1
20240317090009,1072.86,1
20240317091009,1160.95,1
20240317092009,1219.64,1
20240317093009,1267.73,1
20240317094009,1310.42,1
20240317095009,1338.42,1
20240317100009,1352.49,1
20240317101009,1386.24,1
20240317102009,1375.58,1
20240317103009,1394.23,1
20240317104009,1423.82,1
20240317105009,1431.95,1
20240317110009,1440.76,1
20240317111009,1484.51,1
20240317112009,1260.51,1
20240317113009,1133.97,1
20240317114009,1190.08,1
20240317115009,392.68,1
20240317120009,577.05,1
20240317121009,201.18,1
20240317122009,50.0,1
20240317123009,37.37,1
20240317124009,56.03,1
20240317125009,39.43,1
20240317130009,29.56,1
20240317131009,35.57,1
20240317132009,36.1,1
20240317133009,29.5,1
20240317134009,33.54,1
20240317135009,48.2,1
20240317140009,38.9,1
20240317141009,27.05,1
20240317142009,17.46,1
20240317143009,13.16,1
20240317144009,13.55,1
20240317145009,7.52,1
20240317150009,5.58,1
20240317151009,4.38,1
20240317152009,2.87,1
20240317153009,2.81,1
20240317154009,5.15,1
20240317155009,5.51,1
20240317160009,3.66,1
20240317161009,3.59,1
20240317162009,3.28,1
20240317163009,2.54,1
20240317164009,1.46,1
20240317165009,0.98,1
20240321090009,1197.59,1
20240321091009,1272.24,1
20240321092009,1338.8,1
20240321093009,1407.34,1
20240321094009,1430.79,1
20240321095009,1424.12,1
20240321100009,1461.86,1
20240321101009,1521.03,1
20240321102009,1523.38,1
20240321103009,1567.29,1
20240321104009,1585.91,1
20240321105009,1111.46,1
20240321110009,403.31,1
20240321111009,313.52,1
20240321112009,906.36,1
20240321113009,860.68,1
20240321114009,100.83,1
20240321115009,106.01,1
20240321120009,252.3,1
20240321121009,74.06,1
20240321122009,79.8,1
20240321123009,68.21,1
20240321124009,75.13,1
20240321125009,35.98,1
20240321130009,24.15,1
20240321131009,17.54,1
20240321132009,11.32,1
20240321133009,13.71,1
20240321134009,19.98,1
20240321135009,26.41,1
20240321140009,13.56,1
20240321141009,7.36,1
20240321142009,9.21,1
20240321143009,12.1,1
20240321144009,19.87,1
20240321145009,17.49,1
20240321150009,21.04,1
20240321151009,15.56,1
20240321152009,10.21,1
20240321153009,7.01,1
20240321154009,6.51,1
20240321155009,6.32,1
20240321160009,5.06,1
20240321161009,4.08,1
20240321162009,2.91,1
20240321163009,1.33,1
20240321164009,0.64,1
20240321165009,0.39,1
20240322090009,172.9,1
20240322091009,193.37,1
20240322092009,100.59,1
20240322093009,34.56,1
20240322094009,60.08,1
20240322095009,73.36,1
20240322100009,261.77,1
20240322101009,747.61,1
20240322102009,434.72,1
20240322103009,383.8,1
20240322104009,129.71,1
20240322105009,902.89,1
20240322110009,1371.03,1
20240322111009,1368.78,1
20240322112009,1338.55,1
20240322113009,570.05,1
20240322114009,270.73,1
20240322115009,116.79,1
20240322120009,570.5,1
20240322121009,416.91,1
20240322122009,270.17,1
20240322123009,113.86,1
20240322124009,97.93,1
20240322125009,52.72,1
20240322130009,150.03,1
20240322131009,19.96,1
20240322132009,59.85,1
20240322133009,66.36,1
20240322134009,47.37,1
20240322135009,23.08,1
20240322140009,24.69,1
20240322141009,19.89,1
20240322142009,8.78,1
20240322143009,4.62,1
20240322144009,5.26,1
20240322145009,9.07,1
20240322150009,10.91,1
20240322151009,12.5,1
20240322152009,11.97,1
20240322153009,8.3,1
20240322154009,5.11,1
20240322155009,3.1,1
20240322160009,2.0,1
20240322161009,0.92,1
20240322162009,0.5,1
20240322163009,0.21,1
20240322164009,0.18,1
20240322165009,0.31,1
20240331090009,139.92,0
20240331091009,80.34,0
20240331092009,840.38,0
20240331093009,1305.34,0
20240331094009,1027.94,0
20240331095009,1236.36,0
20240331100009,1032.51,0
20240331101009,1029.18,0
20240331102009,183.84,0
20240331103009,240.26,0
20240331104009,157.87,0
20240331105009,49.01,0
20240331110009,160.87,0
20240331111009,238.05,0
20240331112009,163.74,0
20240331113009,155.14,0
20240331114009,105.0,0
20240331115009,622.06,0
20240331120009,204.88,0
20240331121009,615.53,0
20240331122009,749.77,0
20240331123009,106.51,0
20240331124009,11.72,0
20240331125009,447.18,0
20240331130009,371.83,0
20240331131009,159.2,0
20240331132009,40.13,0
20240331133009,34.97,0
20240331134009,22.14,0
20240331135009,24.87,0
20240331140009,19.72,0
20240331141009,19.74,0
20240331142009,20.22,0
20240331143009,14.02,0
20240331144009,11.65,0
20240331145009,11.74,0
20240331150009,5.8,0
20240331151009,9.25,0
20240331152009,9.75,0
20240331153009,6.64,0
20240331154009,7.62,0
20240331155009,5.75,0
20240331160009,5.15,0
20240331161009,4.17,0
20240331162009,3.31,0
20240331163009,2.7,0
20240331164009,1.63,0
20240331165009,2.01,0
20240421090009,60.11,0
20240421091009,89.07,0
20240421092009,59.76,0
20240421093009,93.59,0
20240421094009,144.2,0
20240421095009,201.55,0
20240421100009,241.55,0
20240421101009,637.98,0
20240421102009,927.84,0
20240421103009,735.01,0
20240421104009,409.94,0
20240421105009,431.5,0
20240421110009,962.8,0
20240421111009,402.0,0
20240421112009,394.94,0
20240421113009,1301.9,0
20240421114009,1155.88,0
20240421115009,1380.43,0
20240421120009,1337.88,0
20240421121009,1317.54,0
20240421122009,1290.41,0
20240421123009,1233.82,0
20240421124009,557.14,0
20240421125009,25.92,0
20240421130009,16.47,0
20240421131009,11.88,0
20240421132009,10.51,0
20240421133009,8.87,0
20240421134009,8.32,0
20240421135009,8.31,0
20240421140009,9.64,0
20240421141009,8.47,0
20240421142009,8.2,0
20240421143009,6.78,0
20240421144009,7.07,0
20240421145009,6.74,0
20240421150009,6.52,0
20240421151009,5.75,0
20240421152009,4.5,0
20240421153009,4.33,0
20240421154009,4.18,0
20240421155009,3.53,0
20240421160009,2.49,0
20240421161009,1.18,0
20240421162009,1.08,0
20240421163009,2.39,0
20240421164009,3.5,0
20240421165009,3.17,0
20240508090009,60.2,0
20240508091009,29.77,0
20240508092009,24.78,0
20240508093009,25.78,0
20240508094009,24.54,0
20240508095009,24.22,0
20240508100009,18.29,0
20240508101009,21.45,0
20240508102009,21.99,0
20240508103009,14.04,0
20240508104009,6.01,0
20240508105009,6.72,0
20240508110009,10.89,0
20240508111009,8.94,0
20240508112009,24.86,0
20240508113009,22.04,0
20240508114009,27.92,0
20240508115009,31.71,0
20240508120009,36.09,0
20240508121009,32.69,0
20240508122009,69.89,0
20240508123009,23.19,0
20240508124009,11.24,0
20240508125009,4.5,0
20240508130009,1.31,0
20240508131009,1.04,0
20240508132009,0.62,0
20240508133009,0.74,0
20240508134009,1.52,0
20240508135009,2.23,0
20240508140009,2.97,0
20240508141009,8.48,0
20240508142009,15.63,0
20240508143009,6.77,0
20240508144009,2.56,0
20240508145009,2.36,0
20240508150009,0.94,0
20240508151009,0.88,0
20240508152009,1.34,0
20240508153009,0.5,0
20240508154009,0.27,0
20240508155009,0.15,0
20240508160009,0.18,0
20240508161009,0.25,0
20240508162009,0.4,0
20240508163009,0.41,0
20240508164009,0.2,0
20240508165009,0.12,0
20240515090009,44.82,0
20240515091009,722.5,0
20240515092009,848.14,0
20240515093009,995.84,0
20240515094009,981.88,0
20240515095009,855.28,0
20240515100009,880.27,0
20240515101009,857.74,0
20240515102009,683.64,0
20240515103009,642.43,0
20240515104009,863.1,0
20240515105009,1080.81,0
20240515110009,1201.98,0
20240515111009,955.1,0
20240515112009,1266.36,0
20240515113009,1133.71,0
20240515114009,489.79,0
20240515115009,42.4,0
20240515120009,33.33,0
20240515121009,27.86,0
20240515122009,29.11,0
20240515123009,38.32,0
20240515124009,28.04,0
20240515125009,24.41,0
20240515130009,25.1,0
20240515131009,17.84,0
20240515132009,14.67,0
20240515133009,16.82,0
20240515134009,22.65,0
20240515135009,34.34,0
20240515140009,36.08,0
20240515141009,46.44,0
20240515142009,37.96,0
20240515143009,38.43,0
20240515144009,30.08,0
20240515145009,24.18,0
20240515150009,26.07,0
20240515151009,17.95,0
20240515152009,13.21,0
20240515153009,10.31,0
20240515154009,5.24,0
20240515155009,7.57,0
20240515160009,7.48,0
20240515161009,5.03,0
20240515162009,3.44,0
20240515163009,1.81,0
20240515164009,2.41,0
20240515165009,1.92,0
20240530090009,116.09,0
20240530091009,142.45,0
20240530092009,154.24,0
20240530093009,53.34,0
20240530094009,39.51,0
20240530095009,22.38,0
20240530100009,15.72,0
20240530101009,40.76,0
20240530102009,142.59,0
20240530103009,553.3,0
20240530104009,965.01,0
20240530105009,844.24,0
20240530110009,532.14,0
20240530111009,465.22,0
20240530112009,144.45,0
20240530113009,124.44,0
20240530114009,103.71,0
20240530115009,107.05,0
20240530120009,74.45,0
20240530121009,30.18,0
20240530122009,42.92,0
20240530123009,74.66,0
20240530124009,55.65,0
20240530125009,21.86,0
20240530130009,15.06,0
20240530131009,27.28,0
20240530132009,37.83,0
20240530133009,48.69,0
20240530134009,22.94,0
20240530135009,10.5,0
20240530140009,4.68,0
20240530141009,4.82,0
20240530142009,4.41,0
20240530143009,3.9,0
20240530144009,3.5,0
20240530145009,3.98,0
20240530150009,4.52,0
20240530151009,4.39,0
20240530152009,1.62,0
20240530153009,1.38,0
20240530154009,0.84,0
20240530155009,1.36,0
20240530160009,1.29,0
20240530161009,1.76,0
20240530162009,3.1,0
20240530163009,2.91,0
20240530164009,1.15,0
20240530165009,0.77,0
20240622090009,15.49,0
20240622091009,16.75,0
20240622092009,16.9,0
20240622093009,20.16,0
20240622094009,47.16,0
20240622095009,195.93,0
20240622100009,525.5,0
20240622101009,949.39,0
20240622102009,1061.48,0
20240622103009,1000.87,0
20240622104009,855.39,0
20240622105009,569.64,0
20240622110009,224.37,0
20240622111009,16.29,0
20240622112009,11.94,0
20240622113009,8.25,0
20240622114009,8.88,0
20240622115009,9.56,0
20240622120009,11.11,0
20240622121009,12.63,0
20240622122009,17.18,0
20240622123009,17.97,0
20240622124009,13.37,0
20240622125009,8.98,0
20240622130009,8.46,0
20240622131009,9.63,0
20240622132009,15.78,0
20240622133009,21.42,0
20240622134009,19.64,0
20240622135009,20.2,0
20240622140009,13.83,0
20240622141009,9.26,0
20240622142009,9.0,0
20240622143009,6.95,0
20240622144009,6.64,0
20240622145009,9.1,0
20240622150009,9.9,0
20240622151009,12.25,0
20240622152009,5.27,0
20240622153009,2.77,0
20240622154009,1.85,0
20240622155009,1.71,0
20240622160009,1.42,0
20240622161009,2.16,0
20240622162009,2.97,0
20240622163009,3.16,0
20240622164009,2.11,0
20240622165009,1.83,0
20240708090009,8.14,0
20240708091009,8.14,0
20240708092009,81.55,0
20240708093009,309.07,0
20240708094009,773.6,0
20240708095009,1132.27,0
20240708100009,1134.16,0
20240708101009,965.69,0
20240708102009,594.94,0
20240708103009,698.44,0
20240708104009,612.35,0
20240708105009,1315.01,0
20240708110009,1299.14,0
20240708111009,828.0,0
20240708112009,12.56,0
20240708113009,3.09,0
20240708114009,2.77,0
20240708115009,2.02,0
20240708120009,1.94,0
20240708121009,2.08,0
20240708122009,2.27,0
20240708123009,2.36,0
20240708124009,2.41,0
20240708125009,2.36,0
20240708130009,2.37,0
20240708131009,2.43,0
20240708132009,2.51,0
20240708133009,3.84,0
20240708134009,4.09,0
20240708135009,4.09,0
20240708140009,12.93,0
20240708141009,4.47,0
20240708142009,2.49,0
20240708143009,1.1,0
20240708144009,1.92,0
20240708145009,4.4,0
20240708150009,1.78,0
20240708151009,4.74,0
20240708152009,19.74,0
20240708153009,14.94,0
20240708154009,2.98,0
20240708155009,1.32,0
20240708160009,1.98,0
20240708161009,1.1,0
20240708162009,0.53,0
20240708163009,1.4,0
20240708164009,0.98,0
20240708165009,1.17,0
20240713090009,13.49,1
20240713091009,14.01,1
20240713092009,410.28,1
20240713093009,965.41,1
20240713094009,922.88,1
20240713095009,957.83,1
20240713100009,1113.63,1
20240713101009,1092.37,1
20240713102009,495.75,1
20240713103009,1085.49,1
20240713104009,1257.53,1
20240713105009,1245.94,1
20240713110009,1248.21,1
20240713111009,1251.03,1
20240713112009,676.67,1
20240713113009,10.38,1
20240713114009,6.55,1
20240713115009,5.65,1
20240713120009,4.92,1
20240713121009,4.65,1
20240713122009,4.58,1
20240713123009,5.21,1
20240713124009,5.8,1
20240713125009,5.79,1
20240713130009,6.05,1
20240713131009,4.97,1
20240713132009,6.88,1
20240713133009,11.41,1
20240713134009,7.5,1
20240713135009,8.92,1
20240713140009,13.66,1
20240713141009,3.98,1
20240713142009,5.05,1
20240713143009,4.31,1
20240713144009,13.63,1
20240713145009,17.05,1
20240713150009,20.14,1
20240713151009,10.63,1
20240713152009,12.85,1
20240713153009,9.04,1
20240713154009,3.4,1
20240713155009,6.41,1
20240713160009,8.11,1
20240713161009,8.49,1
20240713162009,2.94,1
20240713163009,1.52,1
20240713164009,0.83,1
20240713165009,0.56,1
20240314090010,5.36,1
20240314091010,3.54,1
20240314092010,2.77,1
20240314093010,3.42,1
20240314094010,3.75,1
20240314095010,8.28,1
20240314100010,9.81,1
20240314101010,5.14,1
20240314102010,4.77,1
20240314103010,14.89,1
20240314104010,18.16,1
20240314105010,47.41,1
20240314110010,109.38,1
20240314111010,94.83,1
20240314112010,27.83,1
20240314113010,28.61,1
20240314114010,27.87,1
20240314115010,24.85,1
20240314120010,26.38,1
20240314121010,19.83,1
20240314122010,12.37,1
20240314123010,8.65,1
20240314124010,10.06,1
20240314125010,19.74,1
20240314130010,26.3,1
20240314131010,19.79,1
20240314132010,29.17,1
20240314133010,39.16,1
20240314134010,48.14,1
20240314135010,63.71,1
20240314140010,151.08,1
20240314141010,144.93,1
20240314142010,82.93,1
20240314143010,72.75,1
20240314144010,547.2,1
20240314145010,1334.66,1
20240314150010,493.46,1
20240314151010,148.68,1
20240314152010,58.28,1
20240314153010,61.63,1
20240314154010,45.69,1
20240314155010,22.51,1
20240314160010,11.2,1
20240314161010,5.3,1
20240314162010,4.54,1
20240314163010,3.74,1
20240314164010,3.26,1
20240314165010,3.93,1
20240315090010,40.72,0
20240315091010,44.02,0
20240315092010,55.25,0
20240315093010,63.42,0
20240315094010,125.57,0
20240315095010,386.44,0
20240315100010,237.52,0
20240315101010,547.17,0
20240315102010,837.5,0
20240315103010,1473.03,0
20240315104010,901.39,0
20240315105010,202.78,0
20240315110010,447.57,0
20240315111010,227.72,0
20240315112010,105.72,0
20240315113010,63.61,0
20240315114010,35.39,0
20240315115010,15.04,0
20240315120010,6.74,0
20240315121010,3.58,0
20240315122010,2.0,0
20240315123010,1.47,0
20240315124010,1.33,0
20240315125010,1.17,0
20240315130010,1.44,0
20240315131010,2.0,0
20240315132010,2.25,0
20240315133010,2.46,0
20240315134010,2.47,0
20240315135010,3.08,0
20240315140010,3.37,0
20240315141010,4.5,0
20240315142010,4.57,0
20240315143010,3.62,0
20240315144010,3.05,0
20240315145010,9.48,0
20240315150010,9.3,0
20240315151010,5.18,0
20240315152010,5.13,0
20240315153010,6.17,0
20240315154010,6.44,0
20240315155010,7.28,0
20240315160010,6.02,0
20240315161010,6.03,0
20240315162010,4.9,0
20240315163010,1.77,0
20240315164010,1.79,0
20240315165010,2.17,0
20240321090010,408.53,0
20240321091010,499.74,0
20240321092010,612.5,0
20240321093010,727.83,0
20240321094010,845.83,0
20240321095010,956.33,0
20240321100010,1084.51,0
20240321101010,1269.48,0
20240321102010,1352.35,0
20240321103010,1533.24,0
20240321104010,1686.92,0
20240321105010,1297.36,0
20240321110010,519.63,0
20240321111010,229.2,0
20240321112010,854.66,0
20240321113010,972.6,0
20240321114010,158.27,0
20240321115010,191.04,0
20240321120010,353.81,0
20240321121010,108.05,0
20240321122010,134.56,0
20240321123010,125.05,0
20240321124010,102.78,0
20240321125010,43.13,0
20240321130010,21.94,0
20240321131010,14.9,0
20240321132010,10.61,0
20240321133010,14.17,0
20240321134010,19.32,0
20240321135010,23.43,0
20240321140010,12.18,0
20240321141010,7.57,0
20240321142010,10.26,0
20240321143010,14.77,0
20240321144010,26.82,0
20240321145010,26.47,0
20240321150010,46.07,0
20240321151010,22.78,0
20240321152010,12.02,0
20240321153010,9.31,0
20240321154010,9.15,0
20240321155010,8.76,0
20240321160010,6.64,0
20240321161010,5.59,0
20240321162010,4.11,0
20240321163010,1.73,0
20240321164010,0.82,0
20240321165010,0.47,0
20240403090010,434.68,0
20240403091010,530.86,0
20240403092010,621.32,0
20240403093010,725.09,0
20240403094010,798.87,0
20240403095010,939.53,0
20240403100010,1050.96,0
20240403101010,1143.14,0
20240403102010,1272.72,0
20240403103010,1359.58,0
20240403104010,1378.54,0
20240403105010,1421.64,0
20240403110010,1452.45,0
20240403111010,1493.97,0
20240403112010,1537.85,0
20240403113010,1568.18,0
20240403114010,1606.83,0
20240403115010,1593.46,0
20240403120010,1564.53,0
20240403121010,1510.08,0
20240403122010,1402.4,0
20240403123010,1103.97,0
20240403124010,995.99,0
20240403125010,703.61,0
20240403130010,945.62,0
20240403131010,772.92,0
20240403132010,1180.42,0
20240403133010,1150.36,0
20240403134010,1194.79,0
20240403135010,1492.51,0
20240403140010,1454.04,0
20240403141010,1339.0,0
20240403142010,163.92,0
20240403143010,44.78,0
20240403144010,37.56,0
20240403145010,32.38,0
20240403150010,29.02,0
20240403151010,25.73,0
20240403152010,22.15,0
20240403153010,19.83,0
20240403154010,18.04,0
20240403155010,15.41,0
20240403160010,12.48,0
20240403161010,10.65,0
20240403162010,9.03,0
20240403163010,7.96,0
20240403164010,6.2,0
20240403165010,3.53,0
20240405090010,18.44,0
20240405091010,22.81,0
20240405092010,50.21,0
20240405093010,19.91,0
20240405094010,3.35,0
20240405095010,4.12,0
20240405100010,10.79,0
20240405101010,16.52,0
20240405102010,4.99,0
20240405103010,3.79,0
20240405104010,5.15,0
20240405105010,5.16,0
20240405110010,3.66,0
20240405111010,4.01,0
20240405112010,9.79,0
20240405113010,9.08,0
20240405114010,4.34,0
20240405115010,3.97,0
20240405120010,2.78,0
20240405121010,0.82,0
20240405122010,2.49,0
20240405123010,9.7,0
20240405124010,13.82,0
20240405125010,11.13,0
20240405130010,9.18,0
20240405131010,5.23,0
20240405132010,2.16,0
20240405133010,3.08,0
20240405134010,2.62,0
20240405135010,1.5,0
20240405140010,1.36,0
20240405141010,2.85,0
20240405142010,3.28,0
20240405143010,4.62,0
20240405144010,4.61,0
20240405145010,4.11,0
20240405150010,3.04,0
20240405151010,3.73,0
20240405152010,1.65,0
20240405153010,0.84,0
20240405154010,0.97,0
20240405155010,0.5,0
20240405160010,0.58,0
20240405161010,0.38,0
20240405162010,0.23,0
20240405163010,0.16,0
20240405164010,0.26,0
20240405165010,0.19,0
20240411090010,386.3,0
20240411091010,463.96,0
20240411092010,549.8,0
20240411093010,646.83,0
20240411094010,754.27,0
20240411095010,844.53,0
20240411100010,948.05,0
20240411101010,1041.92,0
20240411102010,1119.16,0
20240411103010,1214.55,0
20240411104010,1284.67,0
20240411105010,1357.83,0
20240411110010,1400.39,0
20240411111010,1051.28,0
20240411112010,1011.39,0
20240411113010,1003.24,0
20240411114010,1592.05,0
20240411115010,1591.69,0
20240411120010,1592.92,0
20240411121010,1040.62,0
20240411122010,111.24,0
20240411123010,104.77,0
20240411124010,88.08,0
20240411125010,583.35,0
20240411130010,1092.01,0
20240411131010,86.96,0
20240411132010,174.96,0
20240411133010,50.97,0
20240411134010,33.09,0
20240411135010,35.98,0
20240411140010,33.88,0
20240411141010,29.36,0
20240411142010,40.78,0
20240411143010,49.38,0
20240411144010,51.01,0
20240411145010,58.58,0
20240411150010,45.24,0
20240411151010,48.52,0
20240411152010,44.13,0
20240411153010,42.63,0
20240411154010,31.77,0
20240411155010,16.68,0
20240411160010,14.36,0
20240411161010,11.56,0
20240411162010,9.44,0
20240411163010,6.75,0
20240411164010,7.3,0
20240411165010,4.45,0
20240428090010,73.93,1
20240428091010,201.31,1
20240428092010,39.3,1
20240428093010,9.23,1
20240428094010,4.93,1
20240428095010,5.64,1
20240428100010,7.8,1
20240428101010,42.16,1
20240428102010,143.32,1
20240428103010,176.11,1
20240428104010,681.22,1
20240428105010,270.68,1
20240428110010,454.22,1
20240428111010,728.47,1
20240428112010,794.49,1
20240428113010,189.8,1
20240428114010,95.03,1
20240428115010,99.15,1
20240428120010,126.38,1
20240428121010,119.61,1
20240428122010,70.25,1
20240428123010,101.24,1
20240428124010,91.59,1
20240428125010,36.48,1
20240428130010,23.09,1
20240428131010,21.09,1
20240428132010,21.52,1
20240428133010,15.95,1
20240428134010,13.23,1
20240428135010,13.24,1
20240428140010,11.59,1
20240428141010,11.26,1
20240428142010,12.67,1
20240428143010,18.44,1
20240428144010,32.05,1
20240428145010,40.12,1
20240428150010,52.71,1
20240428151010,54.8,1
20240428152010,36.83,1
20240428153010,26.12,1
20240428154010,24.73,1
20240428155010,29.67,1
20240428160010,26.72,1
20240428161010,18.08,1
20240428162010,13.35,1
20240428163010,7.73,1
20240428164010,6.62,1
20240428165010,6.1,1
20240502090010,2.74,0
20240502091010,4.05,0
20240502092010,6.35,0
20240502093010,2.38,0
20240502094010,3.2,0
20240502095010,10.29,0
20240502100010,11.52,0
20240502101010,9.68,0
20240502102010,7.69,0
20240502103010,16.5,0
20240502104010,13.96,0
20240502105010,9.64,0
20240502110010,18.73,0
20240502111010,26.06,0
20240502112010,26.84,0
20240502113010,42.72,0
20240502114010,40.8,0
20240502115010,38.88,0
20240502120010,59.58,0
20240502121010,71.81,0
20240502122010,42.22,0
20240502123010,18.0,0
20240502124010,17.11,0
20240502125010,11.88,0
20240502130010,22.76,0
20240502131010,7.43,0
20240502132010,20.36,0
20240502133010,26.94,0
20240502134010,11.93,0
20240502135010,2.77,0
20240502140010,1.08,0
20240502141010,2.9,0
20240502142010,3.01,0
20240502143010,3.97,0
20240502144010,5.79,0
20240502145010,2.88,0
20240502150010,3.5,0
20240502151010,1.67,0
20240502152010,2.63,0
20240502153010,1.34,0
20240502154010,1.5,0
20240502155010,0.57,0
20240502160010,0.1,0
20240502161010,0.71,0
20240502162010,1.03,0
20240502163010,0.62,0
20240502164010,0.44,0
20240502165010,0.16,0
20240529090010,443.92,1
20240529091010,310.6,1
20240529092010,532.08,1
20240529093010,639.76,1
20240529094010,723.78,1
20240529095010,269.74,1
20240529100010,222.04,1
20240529101010,359.28,1
20240529102010,359.52,1
20240529103010,189.74,1
20240529104010,280.2,1
20240529105010,398.9,1
20240529110010,305.58,1
20240529111010,531.69,1
20240529112010,288.87,1
20240529113010,250.45,1
20240529114010,211.15,1
20240529115010,679.22,1
20240529120010,264.03,1
20240529121010,307.0,1
20240529122010,416.29,1
20240529123010,203.77,1
20240529124010,242.24,1
20240529125010,164.03,1
20240529130010,94.43,1
20240529131010,113.89,1
20240529132010,61.76,1
20240529133010,25.0,1
20240529134010,30.56,1
20240529135010,48.24,1
20240529140010,57.74,1
20240529141010,65.55,1
20240529142010,71.8,1
20240529143010,73.74,1
20240529144010,61.59,1
20240529145010,50.57,1
20240529150010,45.94,1
20240529151010,36.4,1
